time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
225,3.8859,12.465,0,0,121,0,0.53778,70,0.31111,0.16105,1.622,0,0.18765,1.4822,0
569,6.3231,15.208,0,0,231,0,0.40598,157,0.27592,0.22046,2.1884,0,0.21967,2.4394,0
494,8.3622,22.147,0,0,200,0,0.40486,154,0.31174,0.21802,3.4658,0,0.24305,2.8324,0
1152,8.0559,15.118,0,0,324,0,0.28125,190,0.16493,0.20039,2.3502,0,0.20039,2.4718,0
494,2.6562,12.841,0,0,341,0,0.69028,274,0.55466,0.12587,1.6699,0,0.14738,2.1308,0
1179,4.9362,16.086,0,0,534,0,0.45293,296,0.25106,0.22491,2.3914,0,0.22927,3.1317,0
387,4.4748,12.838,0,0,190,0,0.49096,129,0.33333,0.21748,2.4505,0,0.21748,2.3024,0
311,4.3008,13.727,0,0,165,0,0.53055,124,0.39871,0.1832,3.8232,0,0.21036,2.2214,0
1643,4.9916,17.205,0,0,802,0,0.48813,491,0.29884,0.20606,5.3926,0,0.20603,2.9411,0
1112,5.4123,12.504,0,0,413,0,0.3714,261,0.23471,0.1796,2.3087,0,0.18292,2.2435,0
1583,5.0692,15.264,0,0,736,0,0.46494,559,0.35313,0.18629,2.5487,0,0.18779,2.3382,0
717,4.4224,25.837,0,1,391,0.0013947,0.54533,244,0.34031,0.2385,8.2611,0,0.23983,6.2874,0
415,2.8398,13.999,0,0,278,0,0.66988,205,0.49398,0.14998,1.5999,0,0.16065,1.933,0
866,5.3978,16.08,0,0,403,0,0.46536,170,0.1963,0.22458,2.2239,0,0.2245,2.9468,0
374,4.09,14.264,0,0,194,0,0.51872,109,0.29144,0.21255,2.8693,0,0.23378,2.3955,0
1228,7.9206,14.861,0,0,319,0,0.25977,172,0.14007,0.22649,2.295,0,0.22662,2.8997,0
765,4.1138,13.18,0,0,402,0,0.52549,290,0.37908,0.17789,1.9984,0,0.18573,2.5175,0
594,4.5264,13.297,0,0,280,0,0.47138,193,0.32492,0.19299,2.0926,0,0.19921,2.2256,0
403,3.5023,14.223,0,0,254,0,0.63027,203,0.50372,0.13659,1.6352,0,0.16136,1.9917,0
460,2.9112,12.259,0,0,322,0,0.7,279,0.60652,0.11191,1.7238,0,0.1258,1.7046,0
301,4.1457,15.023,0,0,171,0,0.56811,128,0.42525,0.20073,2.1502,0,0.20067,2.8043,0
656,2.1231,12.705,0,0,509,0,0.77591,464,0.70732,0.10321,1.648,0,0.11852,1.8169,0
497,7.1725,14.534,0,0,159,0,0.31992,96,0.19316,0.24268,3.9284,0,0.24283,3.44,0
332,4.3648,14.375,0,0,168,0,0.50602,120,0.36145,0.17782,1.7578,0,0.21539,2.4014,0
743,4.0547,14.017,0,0,430,0,0.57873,240,0.32301,0.18451,2.3989,0,0.18764,3.2009,0
196,3.3795,10.966,0,0,112,0,0.57143,71,0.36224,0.17425,1.6621,0,0.18895,1.3352,0
814,4.2656,13.929,0,0,415,0,0.50983,270,0.3317,0.20994,3.0236,0,0.21576,2.176,0
1598,3.8444,14.103,0,0,926,0,0.57947,615,0.38486,0.19314,2.7653,0,0.19328,2.2609,0
603,7.8276,73.353,0,1,156,0.0016584,0.25871,92,0.15257,0.25752,32.655,0,0.2753,28.007,0
980,5.8147,15.201,0,0,428,0,0.43673,218,0.22245,0.25091,3.1253,0,0.25913,2.8014,0
288,5.8674,11.883,0,0,81,0,0.28125,57,0.19792,0.21467,2.1042,0,0.24167,1.6065,0
1236,5.5248,18.122,0,0,548,0,0.44337,374,0.30259,0.226,4.1774,0,0.23015,4.0445,0
730,3.4074,11.555,0,0,435,0,0.59589,283,0.38767,0.19982,1.7345,0,0.2066,2.2296,0
829,11.539,25.11,0,3,164,0.0036188,0.19783,110,0.13269,0.21507,1.8532,0,0.22481,3.3532,0
1049,17.279,28.786,0,96,86,0.091516,0.081983,58,0.055291,0.27205,2.1377,0,0.27297,4.1712,0
1530,6.4482,14.603,0,0,500,0,0.3268,316,0.20654,0.22928,4.7277,0,0.2295,3.1323,0
1095,6.0974,15.024,0,0,401,0,0.36621,256,0.23379,0.2295,2.9692,0,0.23417,3.0646,0
218,4.8924,13.105,0,0,86,0,0.3945,64,0.29358,0.21573,2.2361,0,0.22598,1.9692,0
545,4.5856,14.22,0,0,267,0,0.48991,145,0.26606,0.19313,1.7601,0,0.19429,2.6264,0
230,13.07,22.558,0,0,20,0,0.086957,4,0.017391,0.33042,2.446,0,0.35683,2.7844,0
380,4.1143,13.194,0,0,190,0,0.5,133,0.35,0.17915,1.7912,0,0.19673,1.8175,0
1265,6.877,1104.5,0,1,496,0.00079051,0.39209,298,0.23557,0.66781,546.35,0,0.67384,550.05,0
1261,5.5964,16.031,0,0,573,0,0.4544,384,0.30452,0.24049,2.7071,0,0.24677,3.2363,0
540,8.0294,21.038,0,0,115,0,0.21296,46,0.085185,0.35613,6.2313,0,0.36714,12.057,0
573,5.3049,14.342,0,0,224,0,0.39092,130,0.22688,0.26318,1.9638,0,0.275,2.403,0
227,2.3171,8.9627,0,0,169,0,0.74449,84,0.37004,0.1051,1.3509,0,0.10884,0.86293,0
521,6.8964,15.156,0,0,189,0,0.36276,124,0.238,0.22987,2.8306,0,0.23649,2.8306,0
1169,4.6814,13.219,0,0,576,0,0.49273,321,0.27459,0.23427,2.9652,0,0.23419,2.7898,0
1299,6.1892,15.93,0,0,462,0,0.35566,304,0.23403,0.20398,2.2857,0,0.20751,3.2387,0
185,4.0327,13.124,0,0,100,0,0.54054,66,0.35676,0.2182,1.8319,0,0.21736,1.7065,0
337,2.6855,12.462,0,0,235,0,0.69733,194,0.57567,0.17534,1.6892,0,0.17859,2.1932,0
1521,5.2427,15.204,0,0,686,0,0.45102,370,0.24326,0.22647,3.6784,0,0.23104,2.594,0
501,5.7775,52.188,0,1,238,0.001996,0.47505,131,0.26148,0.25784,21.494,0,0.27289,22.148,0
297,3.6816,9.5603,0,0,156,0,0.52525,71,0.23906,0.21447,1.5837,0,0.2236,1.9578,0
339,2.9607,12.209,0,0,237,0,0.69912,156,0.46018,0.15128,1.6588,0,0.15156,1.6547,0
388,3.4896,12.942,0,0,241,0,0.62113,172,0.4433,0.16447,1.5022,0,0.1794,2.1096,0
661,6.786,14.042,0,0,257,0,0.3888,135,0.20424,0.22446,2.5985,0,0.2375,3.4027,0
410,7.1949,15.148,0,0,117,0,0.28537,43,0.10488,0.25523,1.9817,0,0.26135,2.2593,0
404,3.768,11.87,0,0,230,0,0.56931,165,0.40842,0.25509,1.9466,0,0.27141,2.4132,0
171,1.9395,11.532,0,0,126,0,0.73684,99,0.57895,0.11168,1.2166,0,0.18254,1.781,0
359,4.3772,14.213,0,0,169,0,0.47075,93,0.25905,0.17103,1.732,0,0.19599,1.661,0
305,5.1897,13.871,0,0,140,0,0.45902,93,0.30492,0.19494,3.3233,0,0.2064,2.3262,0
1752,5.2786,22.474,0,0,819,0,0.46747,519,0.29623,0.22846,10.627,0,0.23023,8.8654,0
672,6.6685,12.976,0,0,147,0,0.21875,78,0.11607,0.21623,2.0836,0,0.22639,2.2447,0
234,4.4268,14.301,0,0,121,0,0.51709,78,0.33333,0.17018,1.7089,0,0.19838,1.9981,0
327,5.1555,13.21,0,0,155,0,0.47401,103,0.31498,0.22502,1.9189,0,0.22409,2.815,0
255,5.6105,14.334,0,0,93,0,0.36471,56,0.21961,0.22819,2.2362,0,0.2689,2.8208,0
1249,6.4303,20.776,0,0,496,0,0.39712,318,0.2546,0.21254,5.2593,0,0.21387,5.2158,0
505,3.4729,12.844,0,0,323,0,0.6396,222,0.4396,0.16444,3.6136,0,0.17389,2.5185,0
1531,5.2249,15.099,0,0,715,0,0.46702,386,0.25212,0.21444,2.9145,0,0.21835,2.811,0
1246,5.259,13.742,0,0,547,0,0.439,307,0.24639,0.21935,2.8707,0,0.22365,3.1214,0
401,5.537,12.938,0,0,142,0,0.35411,89,0.22195,0.25053,1.9615,0,0.25938,2.6802,0
363,4.7246,14.289,0,0,194,0,0.53444,138,0.38017,0.22981,2.4907,0,0.22981,2.2815,0
303,4.0426,13.952,0,0,173,0,0.57096,128,0.42244,0.2038,2.3329,0,0.20357,2.224,0
562,4.6908,13.88,0,0,260,0,0.46263,162,0.28826,0.2005,2.2342,0,0.20718,2.4175,0
247,6.3773,14.202,0,0,86,0,0.34818,54,0.21862,0.21343,1.5937,0,0.24739,2.2965,0
323,6.507,13.64,0,0,86,0,0.26625,35,0.10836,0.22464,1.7121,0,0.25612,2.4738,0
1317,5.6835,22.825,0,0,553,0,0.41989,385,0.29233,0.20437,8.0773,0,0.21003,5.7519,0
1407,4.8063,15.163,0,0,704,0,0.50036,422,0.29993,0.18216,2.3531,0,0.18638,2.2126,0
720,7.6792,20.572,0,0,267,0,0.37083,157,0.21806,0.19909,2.0007,0,0.19938,2.382,0
1096,6.7779,22.723,0,0,383,0,0.34945,194,0.17701,0.28811,8.5414,0,0.28956,7.9902,0
263,6.1961,13.621,0,0,97,0,0.36882,76,0.28897,0.1738,1.6833,0,0.20015,1.9981,0
542,5.855,15.557,0,0,239,0,0.44096,162,0.29889,0.1942,2.1645,0,0.22034,2.7946,0
737,2.9925,12.795,0,0,488,0,0.66214,381,0.51696,0.13643,1.8062,0,0.13672,2.276,0
1246,5.6168,14.921,0,0,513,0,0.41172,321,0.25762,0.23464,6.0661,0,0.24051,5.6435,0
1008,5.8042,14.227,0,0,359,0,0.35615,169,0.16766,0.25507,3.3764,0,0.26303,9.1967,0
1445,4.8766,14.871,0,0,771,0,0.53356,451,0.31211,0.22197,4.1244,0,0.22371,2.3778,0
252,3.9981,10.657,0,0,118,0,0.46825,101,0.40079,0.14888,1.5552,0,0.15456,1.8527,0
549,7.1695,25.395,0,1,157,0.0018215,0.28597,82,0.14936,0.27577,12.697,0,0.27678,12.697,0
1262,6.3596,14.451,0,0,372,0,0.29477,247,0.19572,0.17335,1.8342,0,0.18114,1.7276,0
938,4.7493,27.981,0,1,464,0.0010661,0.49467,260,0.27719,0.24269,9.3093,0,0.24534,10.546,0
316,3.9752,12.774,0,0,171,0,0.54114,124,0.39241,0.19167,1.7139,0,0.22533,2.0712,0
315,5.0165,14.195,0,0,156,0,0.49524,106,0.33651,0.23617,5.0997,0,0.23537,5.652,0
358,7.711,14.047,0,0,109,0,0.30447,60,0.1676,0.2339,2.3081,0,0.25327,2.7829,0
1595,9.7437,27.624,0,166,488,0.10408,0.30596,281,0.17618,0.23028,4.01,0,0.23393,6.2459,0
1222,4.8945,29.514,0,1,665,0.00081833,0.54419,286,0.23404,0.18229,8.2153,0,0.18245,7.1193,0
247,0.89184,7.9322,0,0,227,0,0.91903,171,0.69231,0.097548,1.346,0,0.097548,0.93053,0
231,3.7109,10.373,0,0,123,0,0.53247,75,0.32468,0.14717,1.2855,0,0.1545,1.3879,0
367,2.8379,11.261,0,0,241,0,0.65668,166,0.45232,0.16603,2.1098,0,0.17326,1.9401,0
313,4.6871,13.264,0,0,150,0,0.47923,98,0.3131,0.22012,1.7796,0,0.25074,1.8711,0
844,3.2972,11.789,0,0,556,0,0.65877,327,0.38744,0.18578,3.5104,0,0.18608,2.4297,0
323,3.4792,12.088,0,0,199,0,0.6161,133,0.41176,0.19074,1.6875,0,0.21453,1.8199,0
375,3.8317,14.004,0,0,211,0,0.56267,154,0.41067,0.17172,1.9377,0,0.1787,2.2659,0
1067,5.7631,16.311,0,0,449,0,0.42081,337,0.31584,0.19347,4.9846,0,0.19295,3.9947,0
370,7.3602,14.55,0,0,118,0,0.31892,48,0.12973,0.21753,1.9586,0,0.24065,2.0217,0
417,4.1367,13.946,0,0,226,0,0.54197,133,0.31894,0.21475,1.8454,0,0.21487,2.2996,0
402,3.8931,13.219,0,0,233,0,0.5796,157,0.39055,0.20642,1.7179,0,0.2291,2.3695,0
1400,6.2531,19.413,0,0,575,0,0.41071,353,0.25214,0.23569,6.6625,0,0.23985,7.8278,0
158,3.1866,14.567,0,0,111,0,0.70253,77,0.48734,0.16769,1.7074,0,0.25145,2.2811,0
367,7.8041,14.963,0,0,101,0,0.2752,52,0.14169,0.26331,3.5759,0,0.26138,2.7206,0
413,5.3016,13.373,0,0,178,0,0.43099,99,0.23971,0.24324,2.4388,0,0.24816,1.9726,0
395,3.6687,12.907,0,0,235,0,0.59494,128,0.32405,0.14755,1.6123,0,0.1637,2.1774,0
1053,4.2388,15.915,0,0,606,0,0.5755,356,0.33808,0.23877,3.4508,0,0.23898,4.415,0
237,6.5262,13.998,0,0,71,0,0.29958,38,0.16034,0.26558,2.1638,0,0.27907,2.184,0
507,3.0567,14.431,0,0,335,0,0.66075,280,0.55227,0.16447,1.9856,0,0.18472,2.2286,0
340,4.7616,13.19,0,0,158,0,0.46471,102,0.3,0.17484,1.8023,0,0.17944,1.7178,0
494,7.7742,17.948,0,0,162,0,0.32794,101,0.20445,0.26785,2.8923,0,0.26795,5.1648,0
612,4.1973,15.384,0,0,309,0,0.5049,175,0.28595,0.2124,2.0446,0,0.21324,2.5493,0
1392,5.6527,14.626,0,0,488,0,0.35057,296,0.21264,0.21228,4.0655,0,0.2149,2.8303,0
370,3.6828,11.287,0,0,212,0,0.57297,111,0.3,0.19854,1.5139,0,0.19868,2.1629,0
420,3.9225,13.961,0,0,239,0,0.56905,179,0.42619,0.17955,1.6889,0,0.18722,2.012,0
753,4.6861,13.161,0,0,387,0,0.51394,105,0.13944,0.23256,2.6513,0,0.2339,2.2569,0
737,6.7747,14.881,0,0,260,0,0.35278,164,0.22252,0.2362,2.4478,0,0.24101,4.3405,0
1619,2.6506,13.956,0,0,1156,0,0.71402,825,0.50957,0.17564,4.6696,0,0.17618,2.9611,0
311,4.886,14.08,0,0,132,0,0.42444,87,0.27974,0.18228,1.8434,0,0.20618,1.6559,0
377,5.7743,12.192,0,0,150,0,0.39788,112,0.29708,0.16126,1.8973,0,0.17362,2.2949,0
217,4.4474,12.385,0,0,113,0,0.52074,78,0.35945,0.16455,1.444,0,0.18337,2.0485,0
348,4.6279,14.342,0,0,183,0,0.52586,135,0.38793,0.21627,1.8284,0,0.2167,2.2197,0
184,1.8376,10.841,0,0,144,0,0.78261,104,0.56522,0.1182,1.8441,0,0.1526,1.3055,0
474,5.8938,14.871,0,0,226,0,0.47679,161,0.33966,0.19314,2.0097,0,0.19366,2.4233,0
362,6.8083,14.989,0,0,132,0,0.36464,100,0.27624,0.18748,2.3419,0,0.18714,1.955,0
317,4.1944,13.14,0,0,192,0,0.60568,91,0.28707,0.17619,2.0969,0,0.17612,1.6907,0
379,3.9392,13.918,0,0,225,0,0.59367,166,0.43799,0.17706,2.0353,0,0.1998,2.8107,0
247,4.9148,13.418,0,0,118,0,0.47773,85,0.34413,0.17985,1.8787,0,0.2252,2.433,0
423,5.6293,14.289,0,0,160,0,0.37825,83,0.19622,0.23893,2.0539,0,0.25968,2.3578,0
851,5.8404,14.009,0,0,322,0,0.37838,213,0.25029,0.18973,2.2561,0,0.19932,4.4553,0
450,3.9137,14.272,0,0,261,0,0.58,194,0.43111,0.17608,1.7113,0,0.19446,2.3104,0
206,2.5883,12.1,0,0,148,0,0.71845,126,0.61165,0.16512,1.9235,0,0.16633,1.9672,0
1273,5.625,44.383,0,1,536,0.00078555,0.42105,324,0.25452,0.2536,16.833,0,0.25935,16.873,0
841,8.826,19.08,0,0,214,0,0.25446,111,0.13199,0.23739,3.9754,0,0.24057,2.79,0
442,5.2233,13.861,0,0,192,0,0.43439,118,0.26697,0.19912,1.5564,0,0.20247,2.3012,0
1304,3.8191,15.212,0,0,813,0,0.62347,593,0.45475,0.18708,3.2997,0,0.18836,5.2246,0
237,5.0751,14.155,0,0,98,0,0.4135,67,0.2827,0.19228,1.6846,0,0.21315,1.7151,0
1551,3.9626,35.071,0,1,920,0.00064475,0.59317,706,0.45519,0.18753,13.533,0,0.1922,12.039,0
240,6.0143,16.542,0,0,107,0,0.44583,65,0.27083,0.24382,2.0699,0,0.24162,1.7339,0
509,7.1109,15.223,0,0,157,0,0.30845,87,0.17092,0.24527,2.9833,0,0.24627,2.1948,0
246,9.6437,17.569,0,0,34,0,0.13821,15,0.060976,0.28461,1.974,0,0.28296,3.3173,0
562,5.9586,14.241,0,0,202,0,0.35943,139,0.24733,0.24662,6.1816,0,0.26028,2.921,0
203,5.4686,13.697,0,0,75,0,0.36946,47,0.23153,0.22941,1.7112,0,0.28872,2.6369,0
336,4.9639,18.2,0,0,170,0,0.50595,72,0.21429,0.24628,5.6869,0,0.27581,2.7793,0
1702,4.9472,14.148,0,0,789,0,0.46357,530,0.3114,0.19634,2.4984,0,0.19968,9.7417,0
1448,5.6229,17.257,0,0,577,0,0.39848,308,0.21271,0.238,5.6134,0,0.24243,7.6974,0
357,4.0033,13.237,0,0,189,0,0.52941,116,0.32493,0.21274,1.7876,0,0.21319,1.8735,0
480,5.6378,14.368,0,0,209,0,0.43542,128,0.26667,0.22755,2.2003,0,0.2344,3.1186,0
574,3.2618,14.089,0,0,364,0,0.63415,268,0.4669,0.18825,3.3304,0,0.19117,2.2855,0
319,3.7836,24.23,0,0,206,0,0.64577,130,0.40752,0.17407,6.3147,0,0.17973,6.1147,0
581,0.072021,1.1705,0,0,581,0,1,563,0.96902,0.026914,0.58523,0,0.029695,1.077,0
724,8.2295,21.523,0,0,209,0,0.28867,127,0.17541,0.24398,1.9725,0,0.25301,2.5004,0
1398,11.309,25.381,0,4,304,0.0028612,0.21745,214,0.15308,0.18827,2.0845,0,0.18944,2.307,0
1216,3.6127,38.001,0,1,773,0.00082237,0.63569,476,0.39145,0.20313,13.373,0,0.20955,14.47,0
416,4.316,19.465,0,0,241,0,0.57933,106,0.25481,0.28387,4.5157,0,0.28771,4.5934,0
1192,5.8771,16.211,0,0,427,0,0.35822,223,0.18708,0.26456,3.6523,0,0.2691,5.1624,0
1269,5.4162,15.524,0,0,539,0,0.42474,347,0.27344,0.22279,3.5013,0,0.22275,2.4822,0
341,4.6879,13.238,0,0,163,0,0.47801,123,0.3607,0.17391,1.7591,0,0.17391,3.3551,0
401,7.2722,22.19,0,0,135,0,0.33666,69,0.17207,0.23491,5.4556,0,0.23489,5.4009,0
499,5.3333,23.216,0,0,237,0,0.47495,180,0.36072,0.20705,7.7074,0,0.20845,6.8908,0
1494,4.1669,14.757,0,0,818,0,0.54752,398,0.2664,0.23113,3.745,0,0.23086,3.6582,0
183,3.4296,14.004,0,0,116,0,0.63388,86,0.46995,0.16184,1.7418,0,0.16799,1.9618,0
561,2.605,12.545,0,0,416,0,0.74153,295,0.52585,0.15867,1.9191,0,0.16025,1.8242,0
231,4.7369,11.277,0,0,106,0,0.45887,72,0.31169,0.19478,2.4649,0,0.21102,2.9259,0
590,4.7734,250.7,0,1,307,0.0016949,0.52034,207,0.35085,0.39685,125.35,0,0.40486,124.83,0
997,18.249,27.158,0,161,138,0.16148,0.13842,120,0.12036,0.13823,1.8109,0,0.13846,2.3495,0
1159,4.6107,13.609,0,0,571,0,0.49267,441,0.3805,0.19975,2.5677,0,0.19975,2.8744,0
