time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
482,7.764,14.78,0,0,114,0,0.23651,52,0.10788,0.22211,1.6772,0,0.23351,2.0131,0
238,4.8105,12.657,0,0,134,0,0.56303,85,0.35714,0.16547,1.5948,0,0.16481,2.0179,0
333,3.933,11.028,0,0,161,0,0.48348,94,0.28228,0.17765,1.4758,0,0.18618,1.46,0
646,11.499,24.471,0,75,168,0.1161,0.26006,123,0.1904,0.16398,2.0002,0,0.1639,2.6407,0
444,4.047,15.157,0,0,264,0,0.59459,178,0.4009,0.15652,1.6427,0,0.15719,2.0465,0
217,3.6139,13.73,0,0,127,0,0.58525,76,0.35023,0.23183,1.8196,0,0.23639,1.8768,0
395,7.3493,16.728,0,0,129,0,0.32658,78,0.19747,0.21916,2.237,0,0.22982,2.2996,0
802,6.0323,14.361,0,0,268,0,0.33416,164,0.20449,0.18985,1.7584,0,0.19027,2.1476,0
577,7.0307,15.462,0,0,186,0,0.32236,102,0.17678,0.20169,1.6956,0,0.20169,2.5493,0
488,6.2544,18.866,0,0,222,0,0.45492,170,0.34836,0.2389,2.4018,0,0.2389,3.5217,0
254,3.0356,13.159,0,0,158,0,0.62205,100,0.3937,0.19284,1.9973,0,0.19284,1.835,0
1307,8.6707,23.6,0,144,538,0.11018,0.41163,376,0.28768,0.17647,2.2604,0,0.18952,2.5071,0
207,3.2331,10.081,0,0,117,0,0.56522,70,0.33816,0.17804,1.6827,0,0.20985,1.5618,0
262,6.2389,15.243,0,0,100,0,0.38168,71,0.27099,0.16799,1.7063,0,0.18736,1.818,0
202,6.755,12.084,0,0,78,0,0.38614,31,0.15347,0.12642,2.2021,0,0.1287,1.6359,0
252,3.3026,12.458,0,0,156,0,0.61905,58,0.23016,0.20982,2.311,0,0.21045,1.7483,0
480,10.709,27.262,0,140,185,0.29167,0.38542,129,0.26875,0.17082,1.8147,0,0.17101,2.0891,0
421,15.965,47.278,0,144,85,0.34204,0.2019,52,0.12352,0.16933,11.63,0,0.25557,23.52,0
216,3.2841,13.326,0,0,137,0,0.63426,93,0.43056,0.12753,1.3297,0,0.18672,1.983,0
985,5.1159,27.978,0,2,507,0.0020305,0.51472,308,0.31269,0.20042,6.8788,0,0.21929,9.4941,0
296,5.2808,13.285,0,0,130,0,0.43919,59,0.19932,0.23326,1.9364,0,0.23272,2.5103,0
434,11.462,26.808,0,143,141,0.32949,0.32488,95,0.21889,0.18409,2.1415,0,0.18409,2.2915,0
362,7.8816,15.483,0,0,110,0,0.30387,72,0.1989,0.18002,1.8457,0,0.18121,2.0643,0
307,4.5986,15.531,0,0,159,0,0.51792,91,0.29642,0.15124,1.8538,0,0.21708,9.266,0
497,6.7034,14.244,0,0,144,0,0.28974,76,0.15292,0.16491,1.4761,0,0.1664,1.9496,0
475,7.2617,15.612,0,0,142,0,0.29895,85,0.17895,0.20811,1.7447,0,0.20778,2.2081,0
237,7.1497,15.047,0,0,79,0,0.33333,48,0.20253,0.1553,1.3729,0,0.1864,1.3931,0
729,6.5122,15.259,0,0,218,0,0.29904,140,0.19204,0.19386,1.8506,0,0.20197,2.0884,0
287,7.0465,13.917,0,0,90,0,0.31359,66,0.22997,0.18486,1.7549,0,0.21519,1.9469,0
790,0.13265,0.82462,0,0,790,0,1,742,0.93924,0.038075,0.35355,0,0.038265,0.33541,0
292,5.7429,14.389,0,0,125,0,0.42808,65,0.2226,0.22444,2.0384,0,0.24093,2.0811,0
340,5.2211,20.047,0,1,168,0.0029412,0.49412,84,0.24706,0.19778,3.8174,0,0.21885,7.2731,0
862,11.794,56.148,0,120,174,0.13921,0.20186,114,0.13225,0.2582,20.786,0,0.26643,21.683,0
434,6.9044,16.278,0,0,150,0,0.34562,90,0.20737,0.19862,2.2003,0,0.21205,2.9296,0
208,5.7306,12.619,0,0,92,0,0.44231,53,0.25481,0.15212,1.587,0,0.1571,1.4389,0
449,7.0403,15.882,0,0,154,0,0.34298,55,0.12249,0.19045,1.9049,0,0.20527,2.1905,0
516,7.4674,15.692,0,0,132,0,0.25581,87,0.1686,0.15684,1.6006,0,0.15684,2.5114,0
503,7.4306,15.101,0,0,126,0,0.2505,63,0.12525,0.15294,1.4196,0,0.15265,1.4221,0
207,5.4915,14.191,0,0,113,0,0.54589,77,0.37198,0.1345,1.8032,0,0.1345,1.7854,0
414,7.6327,15.001,0,0,100,0,0.24155,21,0.050725,0.21556,1.897,0,0.22866,2.4249,0
903,5.3157,15.43,0,0,390,0,0.43189,291,0.32226,0.17856,2.0524,0,0.17873,1.9996,0
248,2.9575,12.624,0,0,152,0,0.6129,106,0.42742,0.22207,3.3573,0,0.22002,2.6773,0
493,6.3518,15.158,0,0,220,0,0.44625,99,0.20081,0.1655,2.146,0,0.16647,1.8782,0
495,6.7391,14.768,0,0,158,0,0.31919,68,0.13737,0.19818,1.7203,0,0.2084,2.0093,0
433,6.8246,15.847,0,0,176,0,0.40647,110,0.25404,0.18823,2.0788,0,0.20449,2.2011,0
307,3.8507,13.674,0,0,165,0,0.53746,127,0.41368,0.17655,2.5979,0,0.17704,2.1213,0
217,7.4577,14.972,0,0,80,0,0.36866,48,0.2212,0.16878,1.4817,0,0.185,1.7154,0
452,12.148,37.144,0,60,124,0.13274,0.27434,100,0.22124,0.24032,9.1502,0,0.28295,9.6691,0
706,5.774,14.517,0,0,285,0,0.40368,192,0.27195,0.15187,1.633,0,0.15792,2.0037,0
306,2.5885,11.885,0,0,198,0,0.64706,145,0.47386,0.16633,1.6913,0,0.16709,2.2112,0
229,3.808,12.028,0,0,122,0,0.53275,87,0.37991,0.13121,1.4746,0,0.13976,1.9104,0
458,8.216,26.455,0,51,187,0.11135,0.4083,138,0.30131,0.17709,1.8114,0,0.18219,2.5307,0
591,2.2677,16.996,0,0,446,0,0.75465,219,0.37056,0.14554,6.1473,0,0.14575,7.6656,0
200,3.8327,10.557,0,0,85,0,0.425,57,0.285,0.17246,1.6692,0,0.20558,1.5926,0
519,6.3814,14.618,0,0,178,0,0.34297,86,0.1657,0.17762,1.708,0,0.18071,2.4999,0
258,4.6307,14.515,0,0,124,0,0.48062,75,0.2907,0.25596,1.7946,0,0.26996,2.3786,0
529,7.5789,17.395,0,0,126,0,0.23819,76,0.14367,0.20561,5.7562,0,0.22074,4.6675,0
480,7.0291,15.416,0,0,151,0,0.31458,60,0.125,0.19558,5.3581,0,0.19508,3.2214,0
975,5.51,15.339,0,0,393,0,0.40308,225,0.23077,0.18721,2.0833,0,0.18824,2.0131,0
1017,4.2898,16.061,0,0,616,0,0.6057,293,0.2881,0.18175,2.6144,0,0.18716,2.6378,0
885,5.2115,14.494,0,0,413,0,0.46667,218,0.24633,0.17237,2.6303,0,0.17707,1.9319,0
301,3.6264,12.428,0,0,170,0,0.56478,80,0.26578,0.17014,1.9558,0,0.17085,2.441,0
270,4.5833,14.751,0,0,117,0,0.43333,63,0.23333,0.22772,1.6536,0,0.23013,2.4824,0
260,4.5347,12.795,0,0,126,0,0.48462,71,0.27308,0.22314,1.7304,0,0.24888,2.3341,0
881,5.3002,15.076,0,0,380,0,0.43133,262,0.29739,0.21864,2.0467,0,0.22527,3.3253,0
421,8.8415,23.764,0,61,176,0.14489,0.41805,136,0.32304,0.11453,1.2959,0,0.11453,1.8976,0
605,6.2832,14.869,0,0,262,0,0.43306,123,0.20331,0.14807,1.9973,0,0.14824,2.1293,0
441,7.1298,15.3,0,0,110,0,0.24943,68,0.1542,0.16634,1.4937,0,0.18191,2.0868,0
189,5.2748,14.806,0,0,91,0,0.48148,62,0.32804,0.25315,2.5547,0,0.29054,3.1073,0
348,5.1113,14.562,0,0,164,0,0.47126,105,0.30172,0.18969,2.2335,0,0.204,2.3072,0
420,6.0229,15.259,0,0,159,0,0.37857,99,0.23571,0.17621,2.4961,0,0.19558,2.3632,0
592,5.7793,15.925,0,0,262,0,0.44257,99,0.16723,0.17279,6.0175,0,0.17349,7.2465,0
214,4.422,16.184,0,0,137,0,0.64019,73,0.34112,0.19766,1.6256,0,0.22675,2.1483,0
211,3.47,12.94,0,0,129,0,0.61137,77,0.36493,0.18676,1.7858,0,0.19105,1.6942,0
218,3.5796,13.102,0,0,119,0,0.54587,65,0.29817,0.18671,1.7229,0,0.18892,1.8602,0
294,5.7439,15.493,0,0,127,0,0.43197,96,0.32653,0.19147,2.1404,0,0.21253,2.6832,0
315,7.5981,15.212,0,0,111,0,0.35238,76,0.24127,0.1625,1.8548,0,0.17878,2.4847,0
1112,13.017,21.224,0,10,79,0.0089928,0.071043,43,0.038669,0.19849,2.0233,0,0.19954,1.4314,0
514,7.3547,14.641,0,0,143,0,0.27821,85,0.16537,0.14548,2.1521,0,0.14634,1.8606,0
374,3.2459,13.665,0,0,214,0,0.57219,144,0.38503,0.14367,3.1061,0,0.15866,2.1217,0
396,7.6114,15.87,0,0,132,0,0.33333,38,0.09596,0.17784,1.5417,0,0.18827,2.0132,0
238,4.6003,13.193,0,0,92,0,0.38655,54,0.22689,0.1618,1.4417,0,0.18093,1.4133,0
421,4.1143,15.401,0,0,254,0,0.60333,182,0.4323,0.13411,1.4591,0,0.14454,1.7946,0
236,0.078386,0.63246,0,0,236,0,1,223,0.94492,0.035481,0.31623,0,0.035481,0.31623,0
517,2.4876,14.709,0,0,383,0,0.74081,327,0.6325,0.14757,2.1489,0,0.1505,2.33,0
660,5.7817,27.001,0,58,390,0.087879,0.59091,304,0.46061,0.12915,1.7046,0,0.13051,2.0201,0
260,4.6461,13.409,0,0,116,0,0.44615,69,0.26538,0.20559,2.0174,0,0.21998,2.2313,0
424,7.5778,15.24,0,0,123,0,0.29009,73,0.17217,0.14148,2.1536,0,0.14775,1.7596,0
455,3.6099,10.56,0,0,286,0,0.62857,88,0.19341,0.13887,1.282,0,0.13898,1.8838,0
239,4.276,10.866,0,0,120,0,0.50209,23,0.096234,0.19265,1.38,0,0.22181,2.4867,0
1773,15.082,26.824,0,655,196,0.36943,0.11055,148,0.083474,0.15542,1.9413,0,0.15578,2.9705,0
523,7.5721,15.983,0,0,151,0,0.28872,82,0.15679,0.18582,1.853,0,0.20245,2.7605,0
670,5.7532,15.062,0,0,261,0,0.38955,143,0.21343,0.14476,1.9854,0,0.14554,1.7288,0
1018,0.066349,1.2166,0,0,1018,0,1,993,0.97544,0.024358,0.5831,0,0.02484,1.0817,0
1034,7.4738,16.131,0,0,293,0,0.28337,125,0.12089,0.19651,1.7193,0,0.20543,2.3811,0
191,2.8511,13.446,0,0,133,0,0.69634,92,0.48168,0.1624,1.6442,0,0.19045,2.1631,0
182,4.5468,11.985,0,0,82,0,0.45055,56,0.30769,0.16438,1.8599,0,0.17486,1.6376,0
729,6.2081,14.958,0,0,249,0,0.34156,178,0.24417,0.17931,1.9685,0,0.18751,1.927,0
209,2.6214,10.119,0,0,138,0,0.66029,88,0.42105,0.16427,1.4485,0,0.16354,1.9289,0
280,2.6941,13.291,0,0,195,0,0.69643,132,0.47143,0.17528,1.6936,0,0.17521,2.1954,0
188,3.7874,12.526,0,0,102,0,0.54255,65,0.34574,0.13386,1.5738,0,0.19405,2.0402,0
1440,5.9317,22.123,0,14,746,0.0097222,0.51806,600,0.41667,0.18531,3.9524,0,0.1948,4.3217,0
977,4.7473,14.895,0,0,490,0,0.50154,363,0.37155,0.15458,2.1968,0,0.16008,3.3097,0
561,7.2746,15.48,0,0,176,0,0.31373,123,0.21925,0.19203,1.8521,0,0.19754,3.2278,0
352,7.0908,15.142,0,0,114,0,0.32386,81,0.23011,0.13838,1.7035,0,0.15784,1.891,0
339,5.6552,12.209,0,0,132,0,0.38938,37,0.10914,0.30918,3.0037,0,0.31237,2.8561,0
529,6.5914,15.116,0,0,177,0,0.33459,77,0.14556,0.17653,4.9136,0,0.17825,2.6198,0
1020,5.3309,16.273,0,0,434,0,0.42549,298,0.29216,0.21238,2.0418,0,0.21243,2.865,0
191,2.8633,10.208,0,0,126,0,0.65969,61,0.31937,0.22851,1.9347,0,0.22888,1.9263,0
312,4.0445,13.147,0,0,195,0,0.625,131,0.41987,0.1469,1.8765,0,0.14658,1.9394,0
330,10.447,23.747,0,50,90,0.15152,0.27273,54,0.16364,0.16095,1.5308,0,0.17192,7.2346,0
206,4.2036,12.969,0,0,97,0,0.47087,61,0.29612,0.18935,1.6012,0,0.19074,2.0328,0
904,7.4682,23.483,0,61,340,0.067478,0.37611,218,0.24115,0.15228,1.6982,0,0.15743,2.1192,0
494,3.5314,17.207,0,0,347,0,0.70243,155,0.31377,0.24851,5.1642,0,0.27605,5.7315,0
540,7.1004,15.754,0,0,172,0,0.31852,104,0.19259,0.22791,1.782,0,0.25355,3.57,0
181,4.1493,12.08,0,0,92,0,0.50829,67,0.37017,0.16093,1.3613,0,0.21716,2.3126,0
172,3.4334,9.8311,0,0,99,0,0.57558,62,0.36047,0.21704,1.852,0,0.25563,1.6782,0
409,7.5302,15.156,0,0,114,0,0.27873,10,0.02445,0.22835,3.9658,0,0.23586,2.6266,0
235,3.8842,13.509,0,0,125,0,0.53191,85,0.3617,0.178,1.3396,0,0.1789,2.2991,0
248,4.833,13.025,0,0,97,0,0.39113,59,0.2379,0.20473,1.644,0,0.21196,2.2398,0
262,6.3099,14.648,0,0,90,0,0.34351,47,0.17939,0.15835,1.6806,0,0.17663,2.2872,0
1617,2.691,26.545,0,1,1184,0.00061843,0.73222,1043,0.64502,0.12343,8.3419,0,0.1274,9.4779,0
489,6.6892,15.286,0,0,170,0,0.34765,75,0.15337,0.18757,2.0228,0,0.19906,2.1192,0
335,5.1856,16,0,0,184,0,0.54925,116,0.34627,0.149,1.4342,0,0.1567,1.7248,0
257,4.6382,14.004,0,0,116,0,0.45136,70,0.27237,0.22024,2.0957,0,0.23821,2.0111,0
321,5.4266,14.997,0,0,150,0,0.46729,109,0.33956,0.17689,1.581,0,0.19119,1.9658,0
575,7.0511,15.121,0,0,174,0,0.30261,115,0.2,0.19149,2.6434,0,0.19794,2.4721,0
308,4.3787,9.4868,0,0,144,0,0.46753,84,0.27273,0.1451,1.774,0,0.14578,1.3859,0
252,4.7135,37.844,0,1,118,0.0039683,0.46825,82,0.3254,0.26315,12.712,0,0.29082,17.804,0
534,3.3467,12.572,0,0,338,0,0.63296,196,0.36704,0.15126,1.5941,0,0.15855,1.7992,0
599,6.8074,15.25,0,0,222,0,0.37062,142,0.23706,0.19096,1.8498,0,0.19121,2.5977,0
227,4.6311,11.896,0,0,100,0,0.44053,20,0.088106,0.17704,2.0754,0,0.19577,1.5549,0
317,3.9143,13.055,0,0,154,0,0.4858,91,0.28707,0.18105,1.8405,0,0.19082,1.8561,0
622,6.512,14.893,0,0,202,0,0.32476,116,0.1865,0.1852,1.6902,0,0.18507,2.451,0
163,3.413,12.337,0,0,100,0,0.6135,68,0.41718,0.15112,1.7256,0,0.19093,2.3612,0
445,7.1079,15.566,0,0,123,0,0.2764,81,0.18202,0.15995,4.3738,0,0.18309,6.3999,0
180,4.1492,13.44,0,0,96,0,0.53333,56,0.31111,0.21597,1.9175,0,0.25886,2.0876,0
231,7.1389,15.403,0,0,80,0,0.34632,31,0.1342,0.19745,2.6004,0,0.21086,2.2707,0
861,5.4271,14.101,0,0,327,0,0.37979,225,0.26132,0.16947,1.864,0,0.17571,1.9259,0
174,3.4856,12.965,0,0,102,0,0.58621,63,0.36207,0.2138,4.9649,0,0.24772,3.3759,0
423,7.852,20.728,0,2,139,0.0047281,0.32861,75,0.1773,0.2081,1.6791,0,0.21993,2.035,0
336,7.081,18.553,0,0,125,0,0.37202,84,0.25,0.24864,1.8515,0,0.28191,2.5238,0
220,2.7762,18.3,0,0,131,0,0.59545,86,0.39091,0.18011,5.7901,0,0.19765,6.6617,0
583,7.0312,14.911,0,0,163,0,0.27959,94,0.16123,0.16837,1.761,0,0.16959,2.0149,0
1757,15.97,26.82,0,556,133,0.31645,0.075697,69,0.039271,0.1482,2.0111,0,0.15724,2.8189,0
697,5.4431,15.306,0,0,310,0,0.44476,186,0.26686,0.14504,1.5747,0,0.14515,1.8484,0
327,3.4609,12.28,0,0,217,0,0.66361,97,0.29664,0.17154,1.5546,0,0.17278,1.4284,0
436,8.2294,21.726,0,43,176,0.098624,0.40367,108,0.24771,0.17209,1.6982,0,0.17859,2.2109,0
220,3.9434,11.65,0,0,115,0,0.52273,78,0.35455,0.18739,1.7779,0,0.18739,2.205,0
343,4.8825,16.115,0,0,181,0,0.5277,137,0.39942,0.13957,1.5003,0,0.14153,1.5383,0
581,5.9057,15.5,0,0,203,0,0.3494,116,0.19966,0.15952,1.613,0,0.15971,1.7433,0
487,11.39,27.379,0,55,86,0.11294,0.17659,60,0.1232,0.20743,1.9779,0,0.21985,4.6289,0
286,5.9282,11.851,0,0,108,0,0.37762,18,0.062937,0.25504,2.0231,0,0.26022,2.2034,0
722,5.4013,16.866,0,0,354,0,0.4903,257,0.35596,0.15342,2.192,0,0.15444,2.6041,0
639,6.388,15.708,0,0,223,0,0.34898,54,0.084507,0.20197,1.6447,0,0.21182,2.242,0
301,5.7636,15.099,0,0,121,0,0.40199,71,0.23588,0.14397,1.2719,0,0.16027,1.6878,0
195,4.4222,14.172,0,0,108,0,0.55385,72,0.36923,0.22228,2.9935,0,0.22439,2.6073,0
259,6.6659,14.639,0,0,85,0,0.32819,42,0.16216,0.18236,1.415,0,0.20679,1.6545,0
455,7.004,14.806,0,0,162,0,0.35604,106,0.23297,0.16502,1.7649,0,0.16667,2.0922,0
265,6.2894,14.969,0,0,115,0,0.43396,68,0.2566,0.16305,1.589,0,0.16786,1.6337,0
325,3.456,9.669,0,0,184,0,0.56615,160,0.49231,0.11145,1.924,0,0.14105,2.3809,0
430,4.3852,23.472,0,2,257,0.0046512,0.59767,141,0.32791,0.23151,11.686,0,0.23242,10.185,0
172,3.2824,11.888,0,0,99,0,0.57558,70,0.40698,0.12851,1.2785,0,0.19973,1.8743,0
