time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
786,5.6643,17.42,0,0,409,0,0.52036,166,0.2112,0.12415,1.7428,0,0.12442,1.8967,0
1505,14.27,19.762,0,0,131,0,0.087043,94,0.062458,0.14116,1.7413,0,0.1478,2.8804,0
1611,13.553,20.646,0,0,165,0,0.10242,84,0.052142,0.13634,2.5261,0,0.13648,2.4225,0
465,5.6495,14.562,0,0,191,0,0.41075,130,0.27957,0.13102,1.8439,0,0.14914,2.2304,0
587,9.7299,16.286,0,0,112,0,0.1908,72,0.12266,0.14771,1.7052,0,0.16146,2.5627,0
318,6.1272,18.601,0,0,160,0,0.50314,85,0.2673,0.18008,1.5915,0,0.18178,2.3363,0
582,4.7133,14.722,0,0,286,0,0.49141,162,0.27835,0.23152,2.322,0,0.23177,2.5221,0
843,9.9382,17.901,0,0,186,0,0.22064,128,0.15184,0.14087,1.3336,0,0.15551,3.8679,0
380,0.043054,0.64031,0,0,380,0,1,369,0.97105,0.018823,0.35949,0,0.019705,0.5831,0
1762,12.364,23.983,0,0,384,0,0.21793,270,0.15323,0.13847,2.1708,0,0.14074,2.8454,0
1179,11.79,22.895,0,0,257,0,0.21798,208,0.17642,0.1631,2.0082,0,0.17132,5.3911,0
1200,11.943,25.111,0,3,200,0.0025,0.16667,117,0.0975,0.17214,2.2585,0,0.17248,2.3585,0
326,8.955,18.945,0,0,99,0,0.30368,69,0.21166,0.18619,2.0138,0,0.22459,3.3942,0
1214,12.509,20.492,0,0,105,0,0.086491,60,0.049423,0.16521,1.9946,0,0.17001,2.7224,0
1718,7.3087,18.286,0,0,788,0,0.45867,685,0.39872,0.11806,1.6602,0,0.12607,2.274,0
1382,3.9156,22.3,0,0,880,0,0.63676,563,0.40738,0.16822,4.2739,0,0.17389,4.9517,0
1064,12.333,22.785,0,0,158,0,0.1485,91,0.085526,0.20396,1.5889,0,0.20413,3.1821,0
323,1.0251,7.4706,0,0,287,0,0.88854,223,0.6904,0.10634,1.8526,0,0.10716,1.9526,0
316,5.9434,27.184,0,1,145,0.0031646,0.45886,85,0.26899,0.2033,7.7946,0,0.24329,8.0458,0
1647,0.18985,4.4922,0,0,1641,0,0.99636,1509,0.91621,0.035613,0.83927,0,0.036221,0.83942,0
292,10.456,19.379,0,0,73,0,0.25,53,0.18151,0.17924,1.7397,0,0.19618,2.6824,0
1183,2.1717,19.221,0,0,997,0,0.84277,886,0.74894,0.099784,1.7699,0,0.099928,2.2801,0
476,4.2125,15.671,0,0,274,0,0.57563,209,0.43908,0.15435,1.6239,0,0.16316,2.3546,0
1218,13.999,22.887,0,0,164,0,0.13465,98,0.08046,0.19722,1.7017,0,0.19995,2.7459,0
441,8.6354,18.659,0,0,173,0,0.39229,103,0.23356,0.13302,2.2351,0,0.17097,1.9943,0
290,6.0875,15.348,0,0,112,0,0.38621,79,0.27241,0.16233,1.4494,0,0.19221,1.4738,0
209,2.2639,12.179,0,0,160,0,0.76555,112,0.53589,0.12378,1.5471,0,0.12378,1.2694,0
583,6.2993,16.976,0,0,282,0,0.4837,182,0.31218,0.14176,1.7692,0,0.14746,1.8804,0
320,2.6288,14.603,0,0,248,0,0.775,101,0.31562,0.16746,2.3264,0,0.16819,2.2621,0
1108,8.3599,17.229,0,0,161,0,0.14531,59,0.053249,0.25438,3.032,0,0.25701,3.2398,0
1475,0.3975,4.4011,0,0,1464,0,0.99254,1192,0.80814,0.053001,0.89397,0,0.055071,1.0649,0
189,4.821,10.752,0,0,89,0,0.4709,57,0.30159,0.074164,0.65342,0,0.11166,1.8288,0
1659,13.028,26.283,0,1,320,0.00060277,0.19289,208,0.12538,0.12948,1.7942,0,0.14895,11.938,0
1107,0.44858,4.4944,0,0,1106,0,0.9991,857,0.77416,0.054516,1.2947,0,0.054792,1.7557,0
1434,11.901,18.407,0,0,146,0,0.10181,91,0.063459,0.1658,1.9003,0,0.16671,2.059,0
519,0.31248,2.3345,0,0,519,0,1,403,0.77649,0.084203,1.0966,0,0.084339,1.0804,0
1541,13.875,18.818,0,0,84,0,0.05451,48,0.031149,0.12479,1.8023,0,0.13073,2.8168,0
551,8.2454,18.385,0,0,171,0,0.31034,100,0.18149,0.19717,1.783,0,0.20974,2.0758,0
753,11.545,19.207,0,0,147,0,0.19522,65,0.086321,0.24023,1.6811,0,0.2495,12.36,0
191,1.2402,7.1694,0,0,172,0,0.90052,91,0.47644,0.10151,0.87999,0,0.13131,1.1825,0
390,0.33178,4.6487,0,0,387,0,0.99231,339,0.86923,0.040749,0.71458,0,0.050854,0.91062,0
1044,12.642,20.08,0,0,91,0,0.087165,62,0.059387,0.16198,7.9067,0,0.16717,5.7101,0
1215,12.881,35.056,0,117,236,0.096296,0.19424,135,0.11111,0.24069,2.4747,0,0.25701,3.5501,0
304,9.4107,17.533,0,0,88,0,0.28947,55,0.18092,0.15951,1.6273,0,0.20078,2.135,0
183,12.448,24.318,0,0,22,0,0.12022,2,0.010929,0.30492,10.109,0,0.32047,7.0462,0
202,10.185,25.483,0,1,68,0.0049505,0.33663,54,0.26733,0.19794,8.5446,0,0.26126,7.5479,0
240,1.3149,8.9894,0,0,201,0,0.8375,164,0.68333,0.098718,1.3,0,0.099135,1.1947,0
1518,10.349,29.317,0,1,441,0.00065876,0.29051,320,0.2108,0.14088,10.611,0,0.14719,9.2177,0
808,4.69,16.519,0,0,424,0,0.52475,298,0.36881,0.19234,1.9734,0,0.20281,2.4171,0
1510,12.223,22.225,0,0,375,0,0.24834,319,0.21126,0.14504,1.8838,0,0.14535,3.3941,0
193,5.1152,12.149,0,0,89,0,0.46114,58,0.30052,0.11829,1.1145,0,0.14832,1.5223,0
285,0.43749,4.5695,0,0,278,0,0.97544,236,0.82807,0.04382,0.93941,0,0.044604,0.85947,0
473,2.793,10.846,0,0,340,0,0.71882,123,0.26004,0.13451,1.3459,0,0.13435,2.7183,0
262,10.168,17.367,0,0,70,0,0.26718,48,0.18321,0.12871,1.6408,0,0.17019,2.0426,0
573,8.1545,16.513,0,0,176,0,0.30716,112,0.19546,0.23027,1.7663,0,0.23016,3.5087,0
1424,14.984,21.928,0,0,109,0,0.076545,65,0.045646,0.14485,1.9318,0,0.15479,2.5464,0
1302,16.455,25.938,0,2,144,0.0015361,0.1106,74,0.056836,0.19482,2.0564,0,0.20064,4.4212,0
1183,12.558,20.168,0,0,119,0,0.10059,66,0.05579,0.18531,1.5575,0,0.18579,2.0843,0
267,0.57292,4.9649,0,0,260,0,0.97378,194,0.72659,0.067438,1.1463,0,0.067064,0.61847,0
729,4.6359,19.277,0,0,507,0,0.69547,341,0.46776,0.10373,1.6668,0,0.10367,1.5895,0
324,8.8611,26.042,0,1,143,0.0030864,0.44136,100,0.30864,0.34482,13.011,0,0.35489,8.7802,0
262,5.5512,13.345,0,0,126,0,0.48092,79,0.30153,0.18935,3.1485,0,0.19527,2.2505,0
1244,15.335,25.202,0,7,72,0.005627,0.057878,59,0.047428,0.1764,1.6914,0,0.18127,2.3408,0
1466,14.706,25.843,0,1,98,0.00068213,0.066849,49,0.033424,0.17424,5.0276,0,0.1785,7.7404,0
1472,14.813,49.265,0,1,108,0.00067935,0.07337,73,0.049592,0.14571,16.802,0,0.15046,16.676,0
1453,0.097253,1.4765,0,0,1453,0,1,1385,0.9532,0.029933,0.73824,0,0.029982,0.4831,0
1713,15.801,24.331,0,0,73,0,0.042615,25,0.014594,0.1773,1.9318,0,0.18331,3.0144,0
281,4.3067,16.153,0,0,170,0,0.60498,125,0.44484,0.144,1.8945,0,0.17541,2.4756,0
1453,14.721,24.91,0,0,291,0,0.20028,211,0.14522,0.14249,2.0085,0,0.14773,4.2721,0
1412,10.501,21.824,0,0,359,0,0.25425,291,0.20609,0.14712,1.3949,0,0.15033,2.2999,0
1171,12.454,20.8,0,0,221,0,0.18873,189,0.1614,0.16009,1.8048,0,0.16868,2.4734,0
1167,3.5072,13.257,0,0,716,0,0.61354,583,0.49957,0.095374,1.8608,0,0.095197,2.602,0
236,18.684,29.884,0,22,1,0.09322,0.0042373,1,0.0042373,0.2785,5.1434,0,0.36774,20.359,0
1507,14.074,22.361,0,0,266,0,0.17651,218,0.14466,0.12343,1.7277,0,0.13388,2.2863,0
903,15.566,57.954,0,8,104,0.0088594,0.11517,74,0.081949,0.23406,19.942,0,0.24525,19.314,0
168,1.8763,7.1253,0,0,142,0,0.84524,63,0.375,0.11178,1.0735,0,0.11493,1.3177,0
1262,15.446,23.658,0,0,79,0,0.062599,52,0.041204,0.22784,2.3106,0,0.22871,2.0652,0
165,0.14831,1.253,0,0,165,0,1,153,0.92727,0.043899,0.44622,0,0.043471,0.55208,0
363,2.7733,13.065,0,0,256,0,0.70523,191,0.52617,0.079125,0.9114,0,0.0794,1.6206,0
591,13.161,17.612,0,0,8,0,0.013536,1,0.001692,0.18105,2.1962,0,0.20217,5.5227,0
1385,15.252,21,0,0,77,0,0.055596,58,0.041877,0.13212,1.7158,0,0.14352,3.4399,0
1471,14.637,21.247,0,0,98,0,0.066621,52,0.03535,0.16029,2.1718,0,0.16044,4.0606,0
392,13.797,23.7,0,0,86,0,0.21939,50,0.12755,0.19219,2.0131,0,0.25352,2.7172,0
1595,9.0085,20.982,0,0,548,0,0.34357,463,0.29028,0.1229,1.6125,0,0.1229,1.5515,0
1415,10.515,22.214,0,0,383,0,0.27067,316,0.22332,0.17601,2.269,0,0.17601,2.7866,0
362,15.164,26.098,0,6,81,0.016575,0.22376,60,0.16575,0.17578,1.6871,0,0.18276,2.7036,0
1268,16.891,24.399,0,0,79,0,0.062303,47,0.037066,0.1568,1.8561,0,0.16274,3.2842,0
572,0.62307,5.9034,0,0,559,0,0.97727,364,0.63636,0.079564,1.1398,0,0.079678,1.2224,0
1146,12.629,21.343,0,0,113,0,0.098604,63,0.054974,0.15075,1.4209,0,0.15701,1.7295,0
405,8.0731,14.855,0,0,116,0,0.28642,59,0.14568,0.18744,1.7489,0,0.21635,2.4252,0
1261,15.083,22.081,0,0,180,0,0.14274,70,0.055511,0.13505,1.4825,0,0.13566,1.8596,0
1672,8.9233,23.169,0,0,680,0,0.4067,601,0.35945,0.14888,1.997,0,0.14891,6.5053,0
677,7.4171,17.447,0,0,292,0,0.43131,242,0.35746,0.1168,1.4303,0,0.13637,1.9993,0
1704,12.122,22.476,0,0,218,0,0.12793,124,0.07277,0.13471,1.9708,0,0.14265,2.7463,0
1428,12.016,18.055,0,0,92,0,0.064426,51,0.035714,0.11562,1.1968,0,0.11608,1.8018,0
357,0.15831,1.3038,0,0,357,0,1,324,0.90756,0.044665,0.58121,0,0.046766,0.65192,0
1093,12.851,1314.5,0,1,99,0.00091491,0.090576,42,0.038426,0.71625,649.39,0,0.722,655.7,0
566,1.3326,13.416,0,0,510,0,0.90106,335,0.59187,0.12717,1.6729,0,0.12762,2.6794,0
846,5.7096,32.478,0,1,463,0.001182,0.54728,415,0.49054,0.13795,7.9138,0,0.15324,10.108,0
241,9.6279,21.079,0,0,98,0,0.40664,65,0.26971,0.14324,1.2506,0,0.14521,3.5038,0
1443,13.925,18.682,0,0,90,0,0.06237,50,0.03465,0.11775,4.1492,0,0.13179,5.5061,0
1547,14.101,19.338,0,0,100,0,0.064641,55,0.035553,0.15564,2.0125,0,0.15804,2.3114,0
607,12.548,18.331,0,0,65,0,0.10708,39,0.06425,0.17593,2.6849,0,0.20786,4.6189,0
581,32.06,10680,0,1,84,0.0017212,0.14458,42,0.072289,9.2925,5337.6,0,9.309,5331.9,0
598,1.509,9.8061,0,0,497,0,0.8311,396,0.66221,0.063863,0.94836,0,0.072964,1.7499,0
309,4.6874,18.901,0,0,190,0,0.61489,105,0.33981,0.22317,1.7722,0,0.23017,2.696,0
746,0.12412,0.89443,0,0,746,0,1,710,0.95174,0.034831,0.39721,0,0.035348,0.44721,0
1155,11.904,26.703,0,12,293,0.01039,0.25368,131,0.11342,0.20344,1.8189,0,0.21339,3.1455,0
230,12.369,19.378,0,0,23,0,0.1,2,0.0086957,0.1661,1.3562,0,0.2302,2.0587,0
313,9.124,18.215,0,0,104,0,0.33227,59,0.1885,0.14515,1.1934,0,0.18934,2.4914,0
351,15.699,25.331,0,2,81,0.005698,0.23077,61,0.17379,0.17791,1.4489,0,0.17653,1.7548,0
443,4.6934,15.785,0,0,238,0,0.53725,88,0.19865,0.17648,1.76,0,0.17757,1.7269,0
1532,13.979,18.758,0,0,104,0,0.067885,69,0.045039,0.12372,1.6807,0,0.13138,2.8396,0
331,7.3169,26.097,0,1,108,0.0030211,0.32628,55,0.16616,0.24333,6.5998,0,0.24573,6.5884,0
1490,10.924,21.319,0,0,301,0,0.20201,181,0.12148,0.1655,1.9537,0,0.16942,2.2554,0
957,9.1218,69.803,0,1,341,0.0010449,0.35632,241,0.25183,0.22609,34.537,0,0.24013,34.601,0
727,10.681,19.36,0,0,177,0,0.24347,138,0.18982,0.18291,1.8972,0,0.18376,3.0356,0
1385,14.076,21.731,0,0,115,0,0.083032,82,0.059206,0.1861,1.6269,0,0.18949,2.15,0
743,0.039072,0.63246,0,0,743,0,1,731,0.98385,0.018069,0.56569,0,0.017688,0.31623,0
1379,10.811,20.543,0,0,368,0,0.26686,280,0.20305,0.17525,1.6021,0,0.17696,3.1093,0
551,3.4274,19.694,0,0,378,0,0.68603,292,0.52995,0.10164,1.3545,0,0.11277,2.0588,0
1300,16.136,24.069,0,0,94,0,0.072308,64,0.049231,0.16687,2.0944,0,0.18017,4.9426,0
1131,12.585,26.197,0,6,191,0.005305,0.16888,134,0.11848,0.21385,1.6246,0,0.21862,2.8077,0
826,0.76138,9.4112,0,0,767,0,0.92857,653,0.79056,0.059175,1.1236,0,0.062568,1.7819,0
1506,14.256,22.111,0,0,148,0,0.098274,87,0.057769,0.13613,1.5909,0,0.14112,3.2092,0
238,5.0281,13.788,0,0,116,0,0.48739,72,0.30252,0.22287,1.9808,0,0.27265,2.4468,0
1537,12.862,28.062,0,47,469,0.030579,0.30514,418,0.27196,0.18887,8.2771,0,0.19045,7.7136,0
713,0.28139,4.7011,0,0,708,0,0.99299,624,0.87518,0.040247,1.2355,0,0.040177,1.3377,0
1330,0.22274,4.8374,0,0,1315,0,0.98872,1217,0.91504,0.028883,1.0497,0,0.030148,1.1531,0
1562,1.4185,13.472,0,0,1375,0,0.88028,1068,0.68374,0.068654,1.7331,0,0.06879,2.1518,0
1232,14.816,22.133,0,0,223,0,0.18101,95,0.07711,0.096364,1.2012,0,0.10652,1.383,0
903,19.395,1287.7,0,387,70,0.42857,0.077519,48,0.053156,0.87414,630.83,0,0.88082,643.76,0
1481,13.31,19.189,0,0,204,0,0.13774,158,0.10668,0.10915,1.8581,0,0.11934,4.1485,0
415,0.043736,0.64031,0,0,415,0,1,407,0.98072,0.018251,0.32016,0,0.018251,0.32016,0
185,8.1739,16.603,0,0,79,0,0.42703,55,0.2973,0.090668,0.84292,0,0.16497,1.9601,0
1537,10.405,20.96,0,0,325,0,0.21145,232,0.15094,0.17008,4.594,0,0.17746,5.1422,0
531,0.51204,6.6753,0,0,514,0,0.96798,410,0.77213,0.064608,1.2343,0,0.064608,1.3997,0
259,0.72073,4.8415,0,0,251,0,0.96911,172,0.66409,0.080053,0.87435,0,0.080053,1.2256,0
1163,12.184,71.237,0,1,157,0.00085985,0.135,99,0.085125,0.17727,26.731,0,0.18321,27.43,0
1666,9.8156,18.298,0,0,473,0,0.28391,345,0.20708,0.13824,2.0141,0,0.13825,2,0
347,8.9862,17.804,0,0,88,0,0.2536,55,0.1585,0.11406,0.88507,0,0.15196,1.7184,0
206,4.4013,8.5288,0,0,96,0,0.46602,66,0.32039,0.066838,0.82542,0,0.10038,1.2853,0
941,5.5801,25.461,0,1,564,0.0010627,0.59936,476,0.50584,0.15708,6.0922,0,0.1745,4.7454,0
1724,13.712,23.559,0,0,275,0,0.15951,207,0.12007,0.13234,1.5569,0,0.14125,2.3869,0
324,10.606,28.147,0,32,136,0.098765,0.41975,102,0.31481,0.17174,1.3055,0,0.22569,1.6943,0
1458,14.371,19.864,0,0,91,0,0.062414,67,0.045953,0.12413,1.6297,0,0.13147,2.2105,0
741,10.732,19.319,0,0,165,0,0.22267,95,0.12821,0.20834,2.1084,0,0.21106,3.0297,0
683,13.151,29.72,0,2,123,0.0029283,0.18009,52,0.076135,0.28499,6.7457,0,0.30143,6.4958,0
249,11.794,22.953,0,0,32,0,0.12851,5,0.02008,0.21664,1.4705,0,0.27311,1.8424,0
161,4.4158,11.279,0,0,83,0,0.51553,58,0.36025,0.070733,1.2138,0,0.11999,1.2592,0
401,10.393,19.65,0,0,98,0,0.24439,61,0.15212,0.15511,1.3632,0,0.19329,2.4172,0
1434,13.875,21.174,0,0,238,0,0.16597,188,0.1311,0.1126,1.3986,0,0.12508,2.7282,0
1267,11.011,19.155,0,0,126,0,0.099448,84,0.066298,0.15796,3.8592,0,0.16353,1.6714,0
371,2.6051,13.634,0,0,274,0,0.73854,232,0.62534,0.10067,1.6396,0,0.10027,2.1643,0
1363,9.9466,24.546,0,0,589,0,0.43213,509,0.37344,0.1215,2.0631,0,0.12147,2.8213,0
216,3.6238,13.657,0,0,129,0,0.59722,72,0.33333,0.20907,1.9725,0,0.23892,2.6199,0
1669,10.104,19.902,0,0,461,0,0.27621,322,0.19293,0.13375,1.4273,0,0.13369,2.065,0
331,7.3318,15.93,0,0,88,0,0.26586,59,0.17825,0.16834,1.3036,0,0.1943,2.0862,0
1439,15.273,22.454,0,0,65,0,0.04517,21,0.014593,0.17418,3.7324,0,0.17763,4.9827,0
1110,1.9407,11.264,0,0,834,0,0.75135,602,0.54234,0.12542,2.3789,0,0.12542,1.7029,0
1682,0.12929,3.6878,0,0,1682,0,1,1561,0.92806,0.023122,0.62338,0,0.02453,0.98599,0
342,2.8683,13.152,0,0,230,0,0.67251,154,0.45029,0.16185,1.5764,0,0.18042,2.1016,0
1620,10.008,16.905,0,0,264,0,0.16296,165,0.10185,0.13556,1.5006,0,0.13677,2.0393,0
