time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
813,8.5253,17.034,0,0,195,0,0.23985,85,0.10455,0.2378,5.8463,0,0.25052,5.2804,0
1051,6.8708,17.016,0,0,374,0,0.35585,221,0.21028,0.23185,3.584,0,0.23299,2.3113,0
256,5.6822,12.024,0,0,76,0,0.29688,54,0.21094,0.17266,1.7096,0,0.19235,1.5444,0
1287,6.4296,62.735,0,6,524,0.004662,0.40715,266,0.20668,0.28731,27.443,0,0.2953,26.418,0
444,5.1624,17.823,0,0,181,0,0.40766,108,0.24324,0.20861,8.6072,0,0.23523,3.3376,0
651,10.234,18.945,0,0,116,0,0.17819,67,0.10292,0.23417,6.2826,0,0.24763,5.8669,0
166,5.9187,17.253,0,0,77,0,0.46386,50,0.3012,0.27127,4.1836,0,0.33153,2.3131,0
541,9.62,23.137,0,3,137,0.0055453,0.25323,84,0.15527,0.25766,5.9921,0,0.28139,5.036,0
1537,7.2616,20.66,0,31,469,0.020169,0.30514,277,0.18022,0.17596,3.264,0,0.17801,2.1583,0
1247,8.1279,24.425,0,142,515,0.11387,0.41299,320,0.25662,0.22031,4.6228,0,0.22344,2.7922,0
694,8.4102,16.73,0,0,183,0,0.26369,87,0.12536,0.22459,2.61,0,0.23115,2.9125,0
761,8.0795,20.203,0,1,228,0.0013141,0.29961,154,0.20237,0.19689,3.2809,0,0.21331,3.1504,0
757,8.8112,16.917,0,0,166,0,0.21929,101,0.13342,0.21901,3.2165,0,0.22205,2.3229,0
961,7.3641,16.488,0,0,322,0,0.33507,209,0.21748,0.20742,4.1452,0,0.20777,3.86,0
1059,6.4423,15.4,0,0,388,0,0.36638,183,0.1728,0.24849,4.4763,0,0.24981,5.6554,0
930,4.484,22.165,0,1,561,0.0010753,0.60323,320,0.34409,0.17421,6.1735,0,0.17812,5.2633,0
910,9.3613,16.883,0,0,168,0,0.18462,104,0.11429,0.1763,3.3348,0,0.18526,2.3286,0
932,5.2409,17.099,0,0,478,0,0.51288,367,0.39378,0.18131,4.1318,0,0.18153,2.8086,0
625,10.337,69.46,0,2,141,0.0032,0.2256,111,0.1776,0.32664,31.703,0,0.33759,28.385,0
1058,6.3472,16.734,0,0,472,0,0.44612,284,0.26843,0.20661,2.8763,0,0.21278,4.0737,0
631,4.1466,13.159,0,0,323,0,0.51189,186,0.29477,0.20289,2.3672,0,0.21506,2.7398,0
1092,6.5757,17.141,0,0,424,0,0.38828,296,0.27106,0.21972,7.352,0,0.22482,7.1971,0
1310,5.8234,48.703,0,46,788,0.035115,0.60153,576,0.43969,0.10889,16.101,0,0.10904,16.745,0
439,7.2532,18.613,0,0,140,0,0.31891,91,0.20729,0.21826,2.2075,0,0.22671,2.231,0
687,0.23269,62.15,0,2,684,0.0029112,0.99563,653,0.95051,0.092156,30.516,0,0.092644,27.424,0
526,9.8795,21.065,0,10,154,0.019011,0.29278,81,0.15399,0.26542,2.7964,0,0.28394,2.9961,0
1272,6.0158,19.194,0,0,542,0,0.4261,327,0.25708,0.17829,2.6028,0,0.18461,3.013,0
524,6.888,17.322,0,0,185,0,0.35305,76,0.14504,0.2757,3.282,0,0.27717,3.7769,0
456,4.8616,13.579,0,0,216,0,0.47368,93,0.20395,0.2054,1.8314,0,0.20689,2.3462,0
863,5.7929,16.996,0,0,393,0,0.45539,203,0.23523,0.21559,2.5812,0,0.22543,2.1001,0
886,7.7054,38.899,0,3,249,0.003386,0.28104,159,0.17946,0.27169,15.192,0,0.27814,15.045,0
483,2.7566,16.755,0,0,363,0,0.75155,228,0.47205,0.15719,2.778,0,0.16065,1.9762,0
953,4.6308,25.837,0,3,620,0.003148,0.65058,188,0.19727,0.28294,7.5283,0,0.28909,6.6435,0
708,9.4379,19.771,0,0,174,0,0.24576,129,0.1822,0.24126,2.3489,0,0.24574,4.4735,0
663,6.5433,16.369,0,0,252,0,0.38009,159,0.23982,0.17912,3.8792,0,0.18774,2.3949,0
555,9.2804,16.844,0,0,116,0,0.20901,64,0.11532,0.18236,2.8498,0,0.18791,3.0972,0
761,7.9199,16.601,0,0,217,0,0.28515,89,0.11695,0.22278,2.0985,0,0.24133,13.097,0
621,9.7996,18.071,0,0,129,0,0.20773,89,0.14332,0.23017,2.6965,0,0.25117,2.7718,0
994,8.3199,18.038,0,0,273,0,0.27465,155,0.15594,0.24318,4.1718,0,0.24646,2.8604,0
911,4.7984,15.848,0,0,502,0,0.55104,238,0.26125,0.2072,2.4518,0,0.20715,2.853,0
692,8.9082,22.3,0,1,164,0.0014451,0.23699,112,0.16185,0.23745,5.8111,0,0.25848,6.9202,0
299,0.24401,10.599,0,0,298,0,0.99666,242,0.80936,0.060456,4.9995,0,0.06554,5.1995,0
1183,6.5305,187.86,0,1,502,0.00084531,0.42434,221,0.18681,0.2321,2.7851,0,0.46773,181.34,0
182,4.517,16.308,0,0,109,0,0.5989,13,0.071429,0.24331,4.2458,0,0.28289,3.214,0
645,10.788,25.583,0,24,119,0.037209,0.1845,58,0.089922,0.31075,4.2957,0,0.31235,4.7744,0
670,8.5359,16.25,0,0,164,0,0.24478,122,0.18209,0.19503,2.3414,0,0.2192,4.4566,0
627,9.6946,28.516,0,3,118,0.0047847,0.1882,53,0.08453,0.26788,8.3887,0,0.3035,9.3212,0
277,6.4465,14.223,0,0,92,0,0.33213,71,0.25632,0.2257,2.1503,0,0.23974,2.461,0
406,7.0509,17.317,0,0,145,0,0.35714,95,0.23399,0.19763,2.548,0,0.21267,2.7817,0
476,8.4866,19.741,0,0,117,0,0.2458,49,0.10294,0.22218,5.9997,0,0.2394,7.8975,0
315,3.8632,18.114,0,0,183,0,0.58095,71,0.2254,0.17598,8.0056,0,0.19874,4.6736,0
1552,0.50173,29.947,0,1,1545,0.00064433,0.99549,995,0.64111,0.083146,14.136,0,0.082567,6.7919,0
1111,4.5912,16.907,0,0,697,0,0.62736,242,0.21782,0.16021,5.0112,0,0.16028,4.564,0
534,5.4536,16.286,0,0,263,0,0.49251,182,0.34082,0.19608,3.6175,0,0.19696,4.3427,0
568,8.6624,21.783,0,29,193,0.051056,0.33979,129,0.22711,0.17034,1.7157,0,0.1771,2.5435,0
564,9.3434,18.42,0,0,133,0,0.23582,99,0.17553,0.21578,1.9042,0,0.21617,2.2843,0
523,3.2321,14.417,0,0,346,0,0.66157,255,0.48757,0.13211,2.8482,0,0.13232,1.7613,0
1605,14.804,58.71,0,588,286,0.36636,0.17819,150,0.093458,0.26834,20.369,0,0.26846,20.085,0
1213,8.5237,23.882,0,191,498,0.15746,0.41055,293,0.24155,0.20209,2.8984,0,0.20968,4.0892,0
847,7.5843,14.959,0,0,240,0,0.28335,106,0.12515,0.23568,3.7517,0,0.2425,2.5931,0
593,9.439,52.29,0,6,113,0.010118,0.19056,71,0.11973,0.28549,13.898,0,0.30907,20.132,0
634,6.4397,16.435,0,0,242,0,0.3817,148,0.23344,0.18299,1.7689,0,0.18621,2.1727,0
580,12.799,24.643,0,148,122,0.25517,0.21034,49,0.084483,0.22096,3.2577,0,0.22217,3.7161,0
181,4.3875,15.227,0,0,91,0,0.50276,70,0.38674,0.13777,2.0832,0,0.22268,1.7231,0
211,6.0801,12.95,0,0,74,0,0.35071,46,0.21801,0.19558,1.5953,0,0.25358,1.9912,0
322,7.4981,37.216,0,4,94,0.012422,0.29193,43,0.13354,0.32466,11.066,0,0.36669,11.044,0
452,7.167,14.873,0,0,124,0,0.27434,75,0.16593,0.20279,2.2343,0,0.21251,2.0965,0
1347,3.5807,14.013,0,0,879,0,0.65256,316,0.2346,0.16764,2.4722,0,0.17317,2.1191,0
166,5.5748,18.273,0,0,85,0,0.51205,56,0.33735,0.26814,3.747,0,0.33332,2.4895,0
381,1.4413,14.717,0,0,341,0,0.89501,238,0.62467,0.11876,4.1018,0,0.1189,3.8518,0
574,12.993,25.653,0,182,132,0.31707,0.22997,61,0.10627,0.19835,2.4027,0,0.20284,2.7982,0
291,5.385,13.291,0,0,115,0,0.39519,66,0.2268,0.19656,2.3324,0,0.21805,2.1141,0
214,5.4509,14.178,0,0,87,0,0.40654,49,0.22897,0.15246,1.445,0,0.19451,2.2228,0
455,6.4329,20.981,0,1,176,0.0021978,0.38681,57,0.12527,0.2408,6.7084,0,0.27485,4.0392,0
1508,9.1556,21.801,0,1,289,0.00066313,0.19164,181,0.12003,0.21634,6.1024,0,0.21714,4.2866,0
268,5.5321,13.634,0,0,100,0,0.37313,51,0.1903,0.20719,2.1403,0,0.23141,2.254,0
717,9.715,20.101,0,1,172,0.0013947,0.23989,123,0.17155,0.23355,5.8376,0,0.23621,3.5459,0
512,11.358,25.277,0,70,94,0.13672,0.18359,41,0.080078,0.25535,3.8466,0,0.30478,10.744,0
618,11.019,19.883,0,0,89,0,0.14401,62,0.10032,0.23231,2.4726,0,0.2505,3.8184,0
1006,7.054,16.621,0,0,350,0,0.34791,198,0.19682,0.21631,3.0152,0,0.22126,3.1621,0
308,1.441,49.809,0,1,282,0.0032468,0.91558,179,0.58117,0.19781,24.502,0,0.28069,24.905,0
1319,2.9796,14.023,0,0,940,0,0.71266,475,0.36012,0.17968,2.1622,0,0.1807,2.2132,0
249,4.3867,11.611,0,0,114,0,0.45783,86,0.34538,0.15121,1.4406,0,0.15183,1.3065,0
572,10.644,24.768,0,1,100,0.0017483,0.17483,56,0.097902,0.25144,5.2434,0,0.27993,5.3876,0
368,7.1587,14.714,0,0,98,0,0.2663,60,0.16304,0.18501,1.6687,0,0.21992,2.0434,0
656,6.1996,15.353,0,0,243,0,0.37043,100,0.15244,0.22351,2.6286,0,0.23166,3.377,0
669,7.8957,21.249,0,1,268,0.0014948,0.4006,114,0.1704,0.21529,9.7638,0,0.21444,4.6436,0
714,9.361,20.927,0,1,137,0.0014006,0.19188,95,0.13305,0.21893,4.7143,0,0.21995,5.9236,0
1575,8.1697,25.24,0,191,650,0.12127,0.4127,393,0.24952,0.21349,2.8395,0,0.21814,2.8519,0
732,8.8071,23.385,0,17,222,0.023224,0.30328,173,0.23634,0.23067,8.1317,0,0.24303,4.1338,0
902,7.9225,16.72,0,0,214,0,0.23725,105,0.11641,0.18727,2.1783,0,0.19586,2.039,0
1020,3.9286,16.182,0,0,676,0,0.66275,478,0.46863,0.14002,3.2266,0,0.14053,2.1673,0
532,6.1379,14.895,0,0,230,0,0.43233,43,0.080827,0.22433,2.5432,0,0.22827,2.2648,0
835,5.8791,27.409,0,77,473,0.092216,0.56647,235,0.28144,0.17367,9.6385,0,0.19491,9.5835,0
789,8.6151,35.679,0,3,194,0.0038023,0.24588,83,0.1052,0.32045,12.825,0,0.32216,11.335,0
706,8.1869,16.216,0,0,206,0,0.29178,121,0.17139,0.20107,3.0568,0,0.20138,2.4005,0
1058,9.3517,26.119,0,223,420,0.21078,0.39698,217,0.2051,0.2082,3.1794,0,0.21629,3.1937,0
1128,6.3334,16.851,0,0,443,0,0.39273,264,0.23404,0.17029,2.87,0,0.1758,2.0024,0
724,8.8298,40.78,0,4,163,0.0055249,0.22514,95,0.13122,0.26492,16.808,0,0.28636,17.456,0
304,5.0234,12.572,0,0,119,0,0.39145,86,0.28289,0.19287,6.2859,0,0.2092,4.3199,0
539,6.6003,18.599,0,0,241,0,0.44712,73,0.13544,0.23701,2.3812,0,0.23751,2.7448,0
463,8.9624,18.318,0,0,101,0,0.21814,57,0.12311,0.24807,2.7122,0,0.24859,3.6333,0
891,6.3837,18.218,0,0,369,0,0.41414,218,0.24467,0.2134,3.2367,0,0.21332,2.6207,0
240,5.8473,15.182,0,0,95,0,0.39583,57,0.2375,0.23054,3.178,0,0.25201,2.7206,0
280,0.23442,2.0591,0,0,280,0,1,228,0.81429,0.058364,0.6053,0,0.058463,1.0296,0
497,9.5335,20.066,0,1,46,0.0020121,0.092555,5,0.01006,0.20522,3.745,0,0.23078,5.4571,0
892,8.0178,17.885,0,0,272,0,0.30493,184,0.20628,0.1846,1.7734,0,0.18454,3.2725,0
370,7.4678,17.658,0,0,108,0,0.29189,80,0.21622,0.23224,4.3303,0,0.25328,5.6921,0
214,6.1615,16.984,0,0,78,0,0.36449,28,0.13084,0.2734,2.0022,0,0.32204,2.2215,0
620,9.9473,19.371,0,0,122,0,0.19677,78,0.12581,0.23,4.9248,0,0.24822,4.4332,0
778,8.6683,18.695,0,0,205,0,0.2635,101,0.12982,0.25127,2.6667,0,0.26349,4.2471,0
270,5.7443,14.437,0,0,96,0,0.35556,67,0.24815,0.19583,1.7245,0,0.21082,2.1708,0
594,7.116,15.219,0,0,176,0,0.2963,118,0.19865,0.19727,3.0823,0,0.20292,1.8797,0
251,6.9879,14.715,0,0,91,0,0.36255,59,0.23506,0.18047,1.6971,0,0.20819,2.3442,0
556,3.9558,21.079,0,7,375,0.01259,0.67446,337,0.60612,0.11172,2.3193,0,0.11172,2.5324,0
226,2.1568,7.8892,0,0,174,0,0.76991,88,0.38938,0.16678,1.6452,0,0.17196,1.3926,0
1364,8.6819,23.541,0,163,472,0.1195,0.34604,258,0.18915,0.2293,5.5278,0,0.23547,4.2094,0
923,2.6138,12.344,0,0,637,0,0.69014,525,0.5688,0.11084,2.6834,0,0.11845,2.2075,0
762,4.6552,27.652,0,1,385,0.0013123,0.50525,283,0.37139,0.18076,9.2054,0,0.1811,9.8156,0
218,11.209,21.715,0,26,63,0.11927,0.28899,51,0.23394,0.18101,1.7714,0,0.23562,2.9522,0
925,5.2958,17.781,0,0,433,0,0.46811,206,0.2227,0.19567,2.0218,0,0.19783,2.2302,0
715,8.6068,654.74,0,3,217,0.0041958,0.3035,124,0.17343,0.68492,312.88,0,0.68697,323.82,0
1321,5.2281,21.623,0,1,724,0.000757,0.54807,485,0.36715,0.18408,5.2876,0,0.18923,3.2482,0
1366,8.1041,24.47,0,68,416,0.04978,0.30454,245,0.17936,0.22121,2.2273,0,0.22194,2.5634,0
795,6.9978,16.055,0,0,282,0,0.35472,189,0.23774,0.18542,3.7834,0,0.18542,2.7823,0
1037,5.7851,39.7,0,14,522,0.0135,0.50338,324,0.31244,0.26596,16.245,0,0.29408,12.179,0
1563,4.1755,16.825,0,0,989,0,0.63276,682,0.43634,0.14686,2.3254,0,0.14716,2.3231,0
522,5.6106,15.876,0,0,246,0,0.47126,108,0.2069,0.23404,2.1743,0,0.23596,3.7,0
580,7.188,17.429,0,0,200,0,0.34483,52,0.089655,0.21308,3.0101,0,0.2309,3.404,0
1517,6.2885,16.002,0,0,649,0,0.42782,315,0.20765,0.17164,2.0135,0,0.17174,1.9988,0
875,7.6033,17.665,0,0,248,0,0.28343,181,0.20686,0.181,4.2545,0,0.18436,4.5452,0
