time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
1122,6.6012,27.869,0,155,653,0.13815,0.582,531,0.47326,0.19068,5.6269,0,0.19082,3.9954,0
349,11.855,56.951,0,65,65,0.18625,0.18625,53,0.15186,0.30601,23.578,0,0.32201,19.06,0
1374,6.5065,24.233,0,86,732,0.062591,0.53275,527,0.38355,0.15914,2.1662,0,0.16066,3.3948,0
333,5.924,17.852,0,0,159,0,0.47748,80,0.24024,0.2479,1.8939,0,0.25465,2.5581,0
510,12.522,32.103,0,99,80,0.19412,0.15686,49,0.096078,0.25898,7.8478,0,0.27569,4.9227,0
504,13.449,28.823,0,174,93,0.34524,0.18452,72,0.14286,0.31854,3.8026,0,0.32821,2.7723,0
597,12.233,28.003,0,162,133,0.27136,0.22278,68,0.1139,0.28267,3.2869,0,0.29322,2.4251,0
525,8.4506,52.819,0,2,99,0.0038095,0.18857,63,0.12,0.32736,20.443,0,0.33806,19.581,0
1526,10.919,27.712,0,233,311,0.15269,0.2038,162,0.10616,0.23568,3.3441,0,0.24328,4.36,0
970,5.4142,67.353,0,63,604,0.064948,0.62268,432,0.44536,0.21729,21.887,0,0.21819,24.272,0
1199,8.7516,39.462,0,186,455,0.15513,0.37948,267,0.22269,0.26249,8.3466,0,0.27075,11.116,0
325,0.65131,2.4,0,0,325,0,1,157,0.48308,0.14398,1.0781,0,0.15137,1.1543,0
607,3.8705,17.648,0,0,400,0,0.65898,235,0.38715,0.20212,2.4206,0,0.20278,2.1502,0
821,2.5684,14.765,0,0,630,0,0.76736,389,0.47381,0.17065,2.7599,0,0.17077,2.5813,0
758,11.588,27.038,0,70,90,0.092348,0.11873,33,0.043536,0.27267,3.7234,0,0.30476,8.4162,0
421,13.437,49.574,0,112,78,0.26603,0.18527,48,0.11401,0.40873,13.458,0,0.44923,12.074,0
449,14.336,29.946,0,176,74,0.39198,0.16481,51,0.11359,0.27834,2.6536,0,0.30344,3.9259,0
864,0.60756,9.6151,0,0,839,0,0.97106,630,0.72917,0.10354,1.6925,0,0.10354,1.464,0
1190,8.7781,21.816,0,53,399,0.044538,0.33529,312,0.26218,0.17419,1.8345,0,0.17419,3.1422,0
524,13.046,26.799,0,83,85,0.1584,0.16221,53,0.10115,0.26662,4.1446,0,0.29194,4.2497,0
548,1.764,9.7673,0,0,467,0,0.85219,183,0.33394,0.20583,2.3292,0,0.20776,1.8826,0
997,0.30623,2.7459,0,0,997,0,1,798,0.8004,0.085093,1.0971,0,0.086905,1.2042,0
813,11.005,21.327,0,11,140,0.01353,0.1722,71,0.087331,0.27453,3.8953,0,0.28362,2.7219,0
271,6.7711,17.605,0,0,121,0,0.44649,64,0.23616,0.18001,3.1509,0,0.24537,2.3433,0
1093,0.46614,6.1911,0,0,1091,0,0.99817,744,0.6807,0.10558,1.8607,0,0.10604,1.2348,0
873,4.9868,26.992,0,25,522,0.028637,0.59794,455,0.52119,0.12833,2.3401,0,0.12827,1.6176,0
802,8.6375,26.998,0,141,361,0.17581,0.45012,324,0.40399,0.18255,6.2789,0,0.18269,2.8591,0
411,16.303,27.295,0,182,18,0.44282,0.043796,4,0.0097324,0.32403,3.2868,0,0.3358,5.6727,0
535,13.479,27.305,0,164,73,0.30654,0.13645,50,0.093458,0.2901,3.439,0,0.29943,2.7734,0
1651,8.9069,26.8,0,153,626,0.092671,0.37916,410,0.24833,0.19774,2.9412,0,0.20481,2.3178,0
332,0.21322,1.3,0,0,332,0,1,298,0.89759,0.062566,0.6,0,0.06238,0.65,0
604,11.199,24.058,0,78,114,0.12914,0.18874,74,0.12252,0.17964,2.3576,0,0.18658,2.8003,0
797,8.3509,19.32,0,0,250,0,0.31368,158,0.19824,0.21004,3.9677,0,0.22046,3.2775,0
247,4.1718,14.039,0,0,147,0,0.59514,110,0.44534,0.20917,6.3869,0,0.23064,6.3549,0
335,18.234,27.366,0,170,1,0.50746,0.0029851,1,0.0029851,0.24658,2.8982,0,0.29953,6.9051,0
1015,7.244,26.816,0,104,515,0.10246,0.50739,423,0.41675,0.18516,2.4735,0,0.18516,2.3185,0
1574,6.3099,26.628,0,51,868,0.032402,0.55146,556,0.35324,0.1839,3.7513,0,0.18868,3.9195,0
324,13.483,26.829,0,66,29,0.2037,0.089506,12,0.037037,0.21908,2.1741,0,0.26827,2.977,0
449,12.759,25.93,0,40,65,0.089087,0.14477,52,0.11581,0.15843,1.9144,0,0.16452,1.6655,0
242,11.462,63.642,0,66,63,0.27273,0.26033,35,0.14463,0.34638,20.132,0,0.41176,23.768,0
211,3.8847,14.151,0,0,138,0,0.65403,50,0.23697,0.33552,2.9618,0,0.34509,3.6831,0
406,4.561,14.588,0,0,227,0,0.55911,115,0.28325,0.21105,2.4506,0,0.21498,2.2535,0
322,6.7265,19.729,0,0,149,0,0.46273,84,0.26087,0.2371,3.3049,0,0.26559,2.0982,0
1447,15.978,30.287,0,603,116,0.41672,0.080166,35,0.024188,0.2532,4.9221,0,0.26272,3.2303,0
535,5.8183,18.104,0,0,250,0,0.46729,173,0.32336,0.17707,3.3369,0,0.20709,2.1942,0
884,9.0263,44.531,0,67,253,0.075792,0.2862,120,0.13575,0.28833,10.364,0,0.29673,14.381,0
752,11.69,36.33,0,193,195,0.25665,0.25931,150,0.19947,0.25581,8.0643,0,0.26468,6.0226,0
580,13.392,28.392,0,126,59,0.21724,0.10172,22,0.037931,0.31111,4.9205,0,0.32021,2.7875,0
395,12.135,27.335,0,78,88,0.19747,0.22278,55,0.13924,0.24507,3.4767,0,0.29935,2.7294,0
649,11.303,27.918,0,139,164,0.21418,0.2527,84,0.12943,0.22852,2.1438,0,0.22799,2.3082,0
594,12.257,28.603,0,171,140,0.28788,0.23569,93,0.15657,0.23843,3.0341,0,0.24949,2.2998,0
978,11.668,85.384,0,152,134,0.15542,0.13701,78,0.079755,0.26347,30.604,0,0.26342,31.192,0
373,2.251,18.226,0,0,309,0,0.82842,219,0.58713,0.17373,2.9954,0,0.19768,2.7539,0
1470,16.977,64.765,0,696,231,0.47347,0.15714,122,0.082993,0.22491,25.026,0,0.23421,24.444,0
1006,12.97,27.197,0,141,123,0.14016,0.12227,75,0.074553,0.27746,3.7117,0,0.27996,4.8109,0
363,12.183,39.096,0,102,109,0.28099,0.30028,66,0.18182,0.32108,10.075,0,0.35161,9.1502,0
497,13.959,37.209,0,159,55,0.31992,0.11066,43,0.086519,0.27281,10.3,0,0.29296,10.532,0
1651,13.179,28.885,0,518,428,0.31375,0.25924,355,0.21502,0.16837,2.7333,0,0.17442,2.8286,0
757,6.8633,19.689,0,0,233,0,0.30779,108,0.14267,0.33242,3.8761,0,0.35012,3.405,0
945,5.5082,41.372,0,72,580,0.07619,0.61376,399,0.42222,0.21323,10.823,0,0.21548,12.504,0
856,9.0352,26.103,0,27,279,0.031542,0.32593,154,0.17991,0.21403,4.2864,0,0.22136,3.2435,0
1245,6.0507,25.235,0,148,769,0.11888,0.61767,582,0.46747,0.17927,7.1352,0,0.17965,4.3487,0
1306,6.5378,37.695,0,48,620,0.036753,0.47473,428,0.32772,0.19528,10.175,0,0.1996,8.7081,0
1124,16.813,45.774,0,518,82,0.46085,0.072954,42,0.037367,0.23918,11.602,0,0.24142,12.82,0
339,1.7726,13.073,0,0,285,0,0.84071,190,0.56047,0.14122,2.5123,0,0.15372,1.7403,0
336,12.24,23.514,0,19,9,0.056548,0.026786,1,0.0029762,0.23712,2.2156,0,0.25915,4.9041,0
538,12.823,27.489,0,178,110,0.33086,0.20446,85,0.15799,0.26972,3.6663,0,0.27047,2.3691,0
454,13.882,26.703,0,172,80,0.37885,0.17621,54,0.11894,0.2063,2.5275,0,0.24017,1.9804,0
927,6.8319,26.575,0,29,497,0.031284,0.53614,307,0.33118,0.17216,2.2164,0,0.17594,6.694,0
1200,10.951,29.217,0,224,314,0.18667,0.26167,166,0.13833,0.28252,6.7962,0,0.28273,3.4728,0
378,5.8013,14.403,0,0,167,0,0.4418,76,0.20106,0.17703,2.5682,0,0.1846,2.0892,0
329,5.1944,12.858,0,0,134,0,0.40729,99,0.30091,0.22881,2.3313,0,0.23976,6.9051,0
225,5.0633,15.701,0,0,114,0,0.50667,80,0.35556,0.23663,2.3317,0,0.24075,1.8364,0
497,13.09,26.464,0,129,81,0.25956,0.16298,58,0.1167,0.3246,7.9977,0,0.37603,7.8785,0
590,12.784,47.978,0,63,4,0.10678,0.0067797,1,0.0016949,0.27345,12.675,0,0.2939,14.479,0
762,11.515,27.165,0,165,210,0.21654,0.27559,147,0.19291,0.26973,2.9718,0,0.27457,3.7746,0
502,13.575,27.113,0,100,34,0.1992,0.067729,10,0.01992,0.29609,3.626,0,0.30595,2.2891,0
676,10.571,26.704,0,74,148,0.10947,0.21893,59,0.087278,0.25249,2.6987,0,0.25765,3.2117,0
1107,11.966,35.357,0,166,203,0.14995,0.18338,64,0.057814,0.29722,10.339,0,0.302,9.0499,0
644,11.566,88.308,0,173,193,0.26863,0.29969,117,0.18168,0.41105,39.296,0,0.4112,38.417,0
455,14.441,27.377,0,171,76,0.37582,0.16703,58,0.12747,0.26729,4.3911,0,0.29353,3.4034,0
466,13.873,63.607,0,172,118,0.3691,0.25322,80,0.17167,0.33464,21.373,0,0.37085,19.992,0
694,10.474,28.481,0,160,226,0.23055,0.32565,135,0.19452,0.25773,4.5708,0,0.25773,3.6205,0
776,8.4771,26.243,0,28,215,0.036082,0.27706,127,0.16366,0.21735,2.8834,0,0.2245,2.8101,0
617,11.227,28.164,0,168,201,0.27229,0.32577,155,0.25122,0.25961,3.642,0,0.25969,4.9602,0
564,0.78086,4.717,0,0,563,0,0.99823,263,0.46631,0.14837,2.2171,0,0.15246,1.63,0
782,4.7896,23.226,0,59,542,0.075448,0.69309,475,0.60742,0.12808,3.5301,0,0.1567,10.51,0
172,4.9575,13.494,0,0,86,0,0.5,32,0.18605,0.20384,2.2564,0,0.24639,2.4012,0
1381,5.4217,27.459,0,159,920,0.11513,0.66618,765,0.55395,0.15821,8.4532,0,0.15923,8.5032,0
344,13.358,26.505,0,107,66,0.31105,0.19186,51,0.14826,0.21399,2.1622,0,0.21515,2.1018,0
1196,6.5929,58.173,0,89,654,0.074415,0.54682,519,0.43395,0.24279,21.831,0,0.2419,15.64,0
991,6.6631,305.9,0,38,473,0.038345,0.4773,345,0.34813,0.3601,152.95,0,0.37258,152.84,0
938,8.0143,26.322,0,101,432,0.10768,0.46055,374,0.39872,0.15549,2.5961,0,0.15489,2.4392,0
1712,5.1352,23.673,0,72,1081,0.042056,0.63143,830,0.48481,0.16047,2.5962,0,0.16722,2.8764,0
671,11.491,19.558,0,0,125,0,0.18629,75,0.11177,0.23339,1.9434,0,0.24586,3.0258,0
526,13.282,25.88,0,148,82,0.28137,0.15589,37,0.070342,0.24293,2.5213,0,0.24233,1.8553,0
678,11.419,69.314,0,154,198,0.22714,0.29204,92,0.13569,0.55073,33.556,0,0.55081,33.557,0
826,9.6262,27.821,0,63,231,0.076271,0.27966,174,0.21065,0.21831,2.7007,0,0.23237,2.4973,0
711,1.7159,14.426,0,0,606,0,0.85232,499,0.70183,0.11499,2.3345,0,0.11485,2.5791,0
568,3.834,16.086,0,0,338,0,0.59507,215,0.37852,0.27613,2.6966,0,0.29432,3.2218,0
796,9.3137,47.519,0,141,299,0.17714,0.37563,213,0.26759,0.22435,23.76,0,0.22435,23.194,0
302,14.567,28.382,0,109,58,0.36093,0.19205,26,0.086093,0.19676,2.5705,0,0.25142,3.73,0
1007,6.2509,25.134,0,44,595,0.043694,0.59086,455,0.45184,0.14015,2.2006,0,0.1401,1.8418,0
1506,2.9274,42.913,0,1,1122,0.00066401,0.74502,886,0.58831,0.16229,21.457,0,0.16248,21.457,0
616,11.3,28.272,0,169,185,0.27435,0.30032,118,0.19156,0.25157,2.6636,0,0.25182,2.3083,0
1074,10.059,19.801,0,0,139,0,0.12942,74,0.068901,0.28134,2.6337,0,0.29822,2.6509,0
479,14.039,27.226,0,162,70,0.3382,0.14614,49,0.1023,0.26948,4.1508,0,0.29236,3.2498,0
717,10.181,27.795,0,163,235,0.22734,0.32775,154,0.21478,0.23448,3.6716,0,0.24029,2.8751,0
248,5.8303,14.205,0,0,111,0,0.44758,54,0.21774,0.23943,2.3677,0,0.23971,1.85,0
877,8.1201,24.78,0,50,367,0.057013,0.41847,179,0.2041,0.23069,2.8804,0,0.23269,2.6354,0
1594,1.321,15.116,0,0,1436,0,0.90088,1043,0.65433,0.1184,2.107,0,0.11934,2.1367,0
185,7.3161,17.573,0,0,65,0,0.35135,42,0.22703,0.22374,2.8238,0,0.26987,2.0336,0
1149,6.7521,26.601,0,139,595,0.12097,0.51784,517,0.44996,0.17016,5.5902,0,0.17025,5.5902,0
194,3.9581,14.043,0,0,114,0,0.58763,48,0.24742,0.28363,2.4597,0,0.28587,3.2,0
213,11.07,582.19,0,37,88,0.17371,0.41315,67,0.31455,1.6363,287.17,0,1.7522,287.39,0
1625,8.852,26.771,0,113,581,0.069538,0.35754,452,0.27815,0.19372,2.7166,0,0.19389,2.6367,0
384,5.6539,12.261,0,0,126,0,0.32812,89,0.23177,0.21529,3.306,0,0.22292,2.111,0
490,4.7871,21.045,0,1,257,0.0020408,0.52449,134,0.27347,0.27005,6.0377,0,0.27069,3.0142,0
266,4.2636,13.382,0,0,158,0,0.59398,89,0.33459,0.23103,2.6306,0,0.23764,2.2035,0
566,10.02,21.836,0,8,152,0.014134,0.26855,124,0.21908,0.23963,2.2945,0,0.2529,3.0853,0
1655,6.4022,22.422,0,54,794,0.032628,0.47976,650,0.39275,0.16091,2.9472,0,0.16414,3.2804,0
943,8.2492,26.88,0,133,403,0.14104,0.42736,314,0.33298,0.22618,5.641,0,0.22764,3.9139,0
552,11.102,26.561,0,47,158,0.085145,0.28623,83,0.15036,0.19831,2.309,0,0.19892,2.5554,0
1001,0.10618,1.2369,0,0,1001,0,1,944,0.94306,0.042053,0.61847,0,0.042003,0.61847,0
219,0.7771,6.637,0,0,203,0,0.92694,152,0.69406,0.10759,1.6359,0,0.10759,1.5107,0
