time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
959,7.7955,25.854,0,155,478,0.16163,0.49844,237,0.24713,0.22109,5.1921,0,0.22093,7.9534,0
364,6.5661,19.883,0,0,174,0,0.47802,98,0.26923,0.21951,3.2299,0,0.23613,2.4322,0
1712,13.824,27.733,0,629,459,0.36741,0.26811,262,0.15304,0.21699,2.8727,0,0.2183,4.139,0
322,33.202,4383.8,0,245,72,0.76087,0.2236,45,0.13975,6.8464,2180.2,0,6.9214,2188.6,0
1178,0.71962,4.7011,0,0,1177,0,0.99915,553,0.46944,0.12959,2.3005,0,0.13005,2.0956,0
658,9.6207,22.536,0,26,129,0.039514,0.19605,79,0.12006,0.21579,2.8919,0,0.22986,2.8099,0
231,0.44722,1.7,0,0,231,0,1,151,0.65368,0.10423,0.68007,0,0.10401,0.65765,0
246,6.1735,22.914,0,1,110,0.004065,0.44715,67,0.27236,0.26579,8.4367,0,0.26394,9.3637,0
937,18.715,3545.6,0,109,95,0.11633,0.10139,41,0.043757,2.0389,1763.2,0,2.0393,1763.2,0
369,8.3462,14.29,0,0,96,0,0.26016,65,0.17615,0.1954,3.5701,0,0.20873,2.7657,0
663,6.9116,24.444,0,138,438,0.20814,0.66063,228,0.34389,0.17199,2.5236,0,0.17263,2.9493,0
851,11.341,21.038,0,18,180,0.021152,0.21152,87,0.10223,0.21177,3.7029,0,0.21131,2.6924,0
1347,5.3532,23.889,0,131,935,0.097253,0.69414,780,0.57906,0.15409,3.8843,0,0.1601,4.5055,0
1453,3.9185,27.359,0,101,1143,0.069511,0.78665,810,0.55747,0.16635,6.8319,0,0.18418,6.3118,0
712,16.177,31.903,0,333,171,0.4677,0.24017,111,0.1559,0.25224,3.2464,0,0.2647,4.0003,0
334,6.8454,13.533,0,0,125,0,0.37425,74,0.22156,0.16816,1.1953,0,0.17785,1.7263,0
173,1.2337,9.02,0,0,147,0,0.84971,126,0.72832,0.09775,1.7045,0,0.12428,1.4707,0
781,13.92,21.077,0,25,96,0.03201,0.12292,59,0.075544,0.1885,2.0335,0,0.18824,2.2401,0
500,7.7112,20.412,0,4,198,0.008,0.396,105,0.21,0.34403,2.6101,0,0.35196,4.3607,0
1650,16.682,24.598,0,648,155,0.39273,0.093939,75,0.045455,0.1814,2.6561,0,0.184,3.7789,0
1688,10.71,23.591,0,270,659,0.15995,0.3904,516,0.30569,0.16855,2.1414,0,0.17842,3.9662,0
967,6.6044,105.99,0,14,410,0.014478,0.42399,238,0.24612,0.4063,48.955,0,0.41391,39.984,0
1177,5.4636,22.824,0,1,541,0.00084962,0.45964,306,0.25998,0.22111,6.2668,0,0.22521,5.1478,0
193,9.2868,21.439,0,15,76,0.07772,0.39378,56,0.29016,0.1817,1.7722,0,0.25086,2.2115,0
291,0.93213,4.5541,0,0,290,0,0.99656,108,0.37113,0.17073,1.7029,0,0.17486,1.151,0
1107,12.968,26.757,0,299,317,0.2701,0.28636,238,0.215,0.20726,3.6684,0,0.20875,3.2769,0
1681,15.921,25.6,0,446,138,0.26532,0.082094,62,0.036883,0.27023,3.8493,0,0.27809,5.15,0
839,13.714,20.774,0,38,75,0.045292,0.089392,65,0.077473,0.15284,2.2412,0,0.15414,2.2043,0
1541,9.5949,30.327,0,442,822,0.28683,0.53342,477,0.30954,0.2234,3.7976,0,0.22371,4.1406,0
997,6.6249,1480.2,0,2,585,0.002006,0.58676,286,0.28686,0.91804,740.1,0,0.92041,739.21,0
750,8.0239,19.3,0,0,292,0,0.38933,196,0.26133,0.26568,2.6936,0,0.27927,3.5961,0
676,19.678,31.004,0,427,69,0.63166,0.10207,52,0.076923,0.26446,2.7836,0,0.29002,4.6883,0
1036,7.9848,26.247,0,255,639,0.24614,0.6168,392,0.37838,0.1603,1.7747,0,0.17277,2.5661,0
1032,15.4,46.181,0,414,109,0.40116,0.10562,56,0.054264,0.23778,11.342,0,0.23797,11.793,0
862,6.8369,23.102,0,24,371,0.027842,0.43039,131,0.15197,0.23755,5.849,0,0.25544,5.9329,0
540,5.202,31.17,0,1,292,0.0018519,0.54074,133,0.2463,0.21743,11.757,0,0.23743,13.321,0
673,8.2541,26.42,0,107,316,0.15899,0.46954,200,0.29718,0.16654,1.6622,0,0.16771,3.8326,0
183,4.128,11.6,0,0,91,0,0.49727,62,0.3388,0.18296,1.7598,0,0.23149,1.8606,0
1181,11.268,222.29,0,141,405,0.11939,0.34293,249,0.21084,0.475,106.1,0,0.52522,108.31,0
977,14.118,23.78,0,205,85,0.20983,0.087001,42,0.042989,0.19672,2.9412,0,0.21075,3.523,0
1682,11.955,28.071,0,560,645,0.33294,0.38347,350,0.20809,0.18629,2.3711,0,0.19956,6.2294,0
1018,15.518,25.273,0,495,122,0.48625,0.11984,68,0.066798,0.13582,1.3931,0,0.13895,5.5543,0
329,5.1904,17.989,0,0,156,0,0.47416,47,0.14286,0.34655,5.0894,0,0.37916,6.216,0
720,12.003,32.098,0,228,255,0.31667,0.35417,183,0.25417,0.24772,4.3478,0,0.25476,3.8109,0
332,1.6797,10.824,0,0,281,0,0.84639,172,0.51807,0.1737,1.4701,0,0.19439,2.1859,0
216,0.10246,1.1402,0,0,216,0,1,206,0.9537,0.036917,0.57009,0,0.037612,0.57009,0
1133,7.9888,15.953,0,0,340,0,0.30009,223,0.19682,0.16056,2.2053,0,0.1653,2.7829,0
753,7.617,26.401,0,1,224,0.001328,0.29748,101,0.13413,0.26957,6.9986,0,0.28051,5.8068,0
1432,12.498,45.79,0,428,470,0.29888,0.32821,382,0.26676,0.16939,11.463,0,0.17015,11.782,0
1182,18.633,30.123,0,766,139,0.64805,0.1176,67,0.056684,0.19681,2.669,0,0.19687,3.28,0
189,0.39305,2.3537,0,0,189,0,1,136,0.71958,0.09003,0.67259,0,0.09302,1.1336,0
1089,0.15364,1.3928,0,0,1089,0,1,1016,0.93297,0.043119,0.62571,0,0.04349,0.62571,0
774,13.999,24.799,0,96,70,0.12403,0.090439,50,0.064599,0.23198,2.7115,0,0.23335,2.8246,0
1387,3.7853,16.161,0,0,908,0,0.65465,376,0.27109,0.21513,2.7188,0,0.21618,2.7142,0
268,9.0751,22.02,0,10,107,0.037313,0.39925,76,0.28358,0.29447,2.4042,0,0.30285,3.4652,0
736,5.4285,93.434,0,2,352,0.0027174,0.47826,191,0.25951,0.27486,46.132,0,0.28818,46.158,0
672,19.745,33.008,0,401,107,0.59673,0.15923,69,0.10268,0.28098,2.7033,0,0.29642,4.6025,0
591,5.317,24.353,0,1,214,0.001692,0.3621,126,0.2132,0.16854,9.3723,0,0.18731,8.6717,0
663,19.854,29.543,0,455,70,0.68627,0.10558,53,0.07994,0.24076,4.0177,0,0.27546,5.3739,0
1219,19.422,27.318,0,768,72,0.63002,0.059065,42,0.034454,0.19599,3.7326,0,0.20764,6.2351,0
677,15.202,31.187,0,136,67,0.20089,0.098966,25,0.036928,0.30154,11.513,0,0.32306,11.694,0
405,10.007,19.172,0,0,68,0,0.1679,50,0.12346,0.18642,1.2386,0,0.20017,1.712,0
1722,13.786,24.353,0,115,200,0.066783,0.11614,142,0.082462,0.18047,1.9758,0,0.18146,2.2684,0
1738,12.72,38.401,0,360,303,0.20713,0.17434,150,0.086306,0.2468,9.6035,0,0.24732,9.7575,0
358,21.692,37.901,0,226,56,0.63128,0.15642,51,0.14246,0.33676,3.7224,0,0.42742,6.1242,0
592,13.762,43.977,0,70,74,0.11824,0.125,34,0.057432,0.34967,15.83,0,0.37548,14.484,0
331,0.14625,1.1705,0,0,331,0,1,302,0.91239,0.058449,0.58523,0,0.058449,0.58523,0
1627,9.3226,26.566,0,249,678,0.15304,0.41672,406,0.24954,0.2361,2.3453,0,0.23629,5.7972,0
932,11.241,24.022,0,184,329,0.19742,0.353,236,0.25322,0.24582,3.3457,0,0.26207,4.1392,0
533,15.163,27.664,0,124,85,0.23265,0.15947,61,0.11445,0.24386,2.9399,0,0.24997,3.1408,0
301,0.77692,3.6878,0,0,301,0,1,134,0.44518,0.16414,1.4205,0,0.16766,1.5305,0
588,4.9947,23.914,0,1,305,0.0017007,0.51871,34,0.057823,0.40093,17.084,0,0.38898,8.5438,0
231,0.62686,3.544,0,0,231,0,1,129,0.55844,0.13576,1.4859,0,0.13916,1.6602,0
1277,12.792,24.554,0,277,273,0.21691,0.21378,141,0.11042,0.19424,2.5178,0,0.1974,2.66,0
259,7.8196,17.969,0,0,107,0,0.41313,41,0.1583,0.21629,1.517,0,0.27431,3.1237,0
382,7.2389,25.344,0,1,125,0.0026178,0.32723,70,0.18325,0.22333,6.9835,0,0.23229,6.4359,0
724,7.0879,17.299,0,0,276,0,0.38122,175,0.24171,0.15629,2.6311,0,0.15652,2.2683,0
852,16.559,26.135,0,353,98,0.41432,0.11502,50,0.058685,0.20404,2.9318,0,0.22171,2.4038,0
1045,1.6023,9.3048,0,0,934,0,0.89378,382,0.36555,0.16934,1.7398,0,0.171,2.086,0
219,0.4992,2.7659,0,0,219,0,1,129,0.58904,0.093899,0.91198,0,0.095431,1.1493,0
224,4.8705,14.787,0,0,123,0,0.54911,88,0.39286,0.18404,2.0925,0,0.18718,2.2906,0
1443,24.817,36.835,0,1018,143,0.70547,0.099099,70,0.04851,0.18649,3.4893,0,0.18652,2.9259,0
902,12.196,22.748,0,66,195,0.073171,0.21619,105,0.11641,0.20527,3.0248,0,0.20644,3.6429,0
690,16.378,28.603,0,207,59,0.3,0.085507,42,0.06087,0.25482,3.2239,0,0.27745,4.9535,0
307,7.7229,19.698,0,0,147,0,0.47883,109,0.35505,0.17398,1.7427,0,0.17317,2.1861,0
853,5.9122,17.833,0,0,342,0,0.40094,133,0.15592,0.21242,2.1143,0,0.2231,2.5804,0
773,9.9734,25.927,0,69,302,0.089263,0.39069,139,0.17982,0.29463,2.6151,0,0.30255,5.4185,0
699,7.2554,17.021,0,0,243,0,0.34764,116,0.16595,0.19929,1.5182,0,0.20024,2.1766,0
1305,10.079,317.4,0,225,731,0.17241,0.56015,586,0.44904,1.1035,259.81,0,1.0094,143.69,0
1660,12.817,53.5,0,129,331,0.077711,0.1994,173,0.10422,0.32442,19.108,0,0.33603,16.515,0
1560,7.5569,32.212,0,58,764,0.037179,0.48974,559,0.35833,0.18001,25.575,0,0.1761,12.184,0
335,5.0952,20.321,0,2,193,0.0059701,0.57612,124,0.37015,0.22645,2.0084,0,0.23436,5.016,0
262,5.439,17.059,0,0,123,0,0.46947,65,0.24809,0.28952,2.2595,0,0.29376,3.0435,0
1180,17.534,29.214,0,650,222,0.55085,0.18814,149,0.12627,0.18488,1.8135,0,0.18514,4.2205,0
969,16.343,25.357,0,410,131,0.42312,0.13519,63,0.065015,0.22908,2.8724,0,0.25088,4.7589,0
1045,13.402,24.269,0,206,240,0.19713,0.22967,165,0.15789,0.17568,2.32,0,0.18656,2.9388,0
757,15.26,27.379,0,414,199,0.5469,0.26288,132,0.17437,0.20875,3.0628,0,0.23518,4.2234,0
1181,21.256,29.783,0,863,61,0.73074,0.051651,48,0.040644,0.23715,3.5497,0,0.25353,4.4864,0
238,6.6771,17.761,0,0,114,0,0.47899,82,0.34454,0.19886,2.0718,0,0.24811,2.5386,0
848,6.1778,38.526,0,12,308,0.014151,0.36321,154,0.1816,0.45858,26.813,0,0.44303,16.765,0
637,11.399,23.656,0,64,116,0.10047,0.1821,61,0.095761,0.18296,1.8279,0,0.19003,2.6057,0
188,0.17892,1.2166,0,0,188,0,1,168,0.89362,0.061436,0.58523,0,0.061436,0.60208,0
196,2.6923,13.537,0,0,149,0,0.7602,102,0.52041,0.15837,1.5162,0,0.17757,1.77,0
241,0.15707,1.2369,0,0,241,0,1,220,0.91286,0.049384,0.6,0,0.052118,1.118,0
168,6.0654,15.473,0,0,72,0,0.42857,55,0.32738,0.22917,3.33,0,0.25576,3.4124,0
246,0.48193,2.6249,0,0,246,0,1,163,0.6626,0.12132,1.3124,0,0.11969,1.0473,0
769,17.499,27.485,0,394,91,0.51235,0.11834,55,0.071521,0.30096,3.8208,0,0.31257,6.2312,0
232,1.5807,10.337,0,0,198,0,0.85345,122,0.52586,0.12822,1.78,0,0.14669,1.836,0
1280,14.114,26.892,0,480,329,0.375,0.25703,263,0.20547,0.19726,3.0134,0,0.19992,4.0618,0
755,18.114,27.233,0,400,57,0.5298,0.075497,43,0.056954,0.21737,2.6376,0,0.23379,6.1092,0
1196,20.885,32.49,0,805,169,0.67308,0.1413,112,0.093645,0.22554,3.8419,0,0.22554,2.9747,0
536,18.176,50.495,0,342,83,0.63806,0.15485,58,0.10821,0.18705,12.756,0,0.23009,13.507,0
1206,15.729,27.55,0,463,219,0.38391,0.18159,147,0.12189,0.20648,4.1755,0,0.2064,3.7568,0
1084,12.364,20.524,0,12,128,0.01107,0.11808,74,0.068266,0.17683,2.3298,0,0.18844,2.335,0
949,7.1218,25.772,0,146,565,0.15385,0.59536,414,0.43625,0.19257,3.4351,0,0.2074,3.8625,0
1534,14.921,28.314,0,649,341,0.42308,0.22229,258,0.16819,0.23651,3.293,0,0.23635,3.9381,0
1313,13.005,28.366,0,328,336,0.24981,0.2559,175,0.13328,0.19739,3.8774,0,0.20691,4.0475,0
1284,12.281,53.23,0,281,200,0.21885,0.15576,17,0.01324,0.25421,13.343,0,0.25737,13.273,0
595,9.2176,29.416,0,145,309,0.2437,0.51933,213,0.35798,0.24515,4.0008,0,0.24548,4.3225,0
1119,15.372,28.262,0,449,144,0.40125,0.12869,73,0.065237,0.2607,2.9266,0,0.26283,5.1802,0
459,7.2436,24.339,0,33,209,0.071895,0.45534,108,0.23529,0.24669,2.2194,0,0.24724,3.1279,0
282,3.0082,12.942,0,0,207,0,0.73404,105,0.37234,0.20869,2.6983,0,0.21635,2.7708,0
236,0.66139,3.7014,0,0,236,0,1,139,0.58898,0.1102,1.1224,0,0.11744,1.1402,0
408,12.879,24.35,0,104,99,0.2549,0.24265,55,0.1348,0.25483,2.8717,0,0.28438,3.3113,0
184,0.24304,1.3928,0,0,184,0,1,156,0.84783,0.068183,0.57009,0,0.077749,1.1402,0
847,18.787,26.7,0,434,12,0.5124,0.014168,1,0.0011806,0.22494,3.7819,0,0.24511,11.662,0
1328,10.95,28.063,0,266,396,0.2003,0.29819,196,0.14759,0.21044,2.5384,0,0.21928,3.3654,0
260,3.6455,10.462,0,0,140,0,0.53846,106,0.40769,0.16958,1.3761,0,0.18578,1.7184,0
1368,17.962,28.434,0,550,90,0.40205,0.065789,52,0.038012,0.18696,2.2041,0,0.1952,2.8618,0
813,11.679,23.572,0,32,170,0.03936,0.2091,113,0.13899,0.25589,2.8311,0,0.26665,4.4596,0
1232,13.889,28.501,0,334,201,0.2711,0.16315,120,0.097403,0.24805,3.4856,0,0.24844,6.0709,0
1083,5.7247,134.12,0,1,468,0.00092336,0.43213,172,0.15882,0.24161,60.837,0,0.25586,61.844,0
589,16.948,24.204,0,128,31,0.21732,0.052632,18,0.03056,0.17412,1.7505,0,0.19961,1.9353,0
231,5.6154,12.434,0,0,90,0,0.38961,43,0.18615,0.19762,1.3605,0,0.21394,2.1541,0
372,3.0485,14.269,0,0,259,0,0.69624,161,0.4328,0.15909,2.1672,0,0.16366,2.0964,0
1151,9.6079,18.647,0,0,194,0,0.16855,113,0.098175,0.19714,2.0775,0,0.20604,2.2851,0
410,0.44487,1.6643,0,0,410,0,1,284,0.69268,0.11095,0.69074,0,0.11181,0.65192,0
460,17.311,27.381,0,222,65,0.48261,0.1413,57,0.12391,0.13706,1.7343,0,0.1919,2.4683,0
852,17.635,27.775,0,396,65,0.46479,0.076291,23,0.026995,0.24601,3.1512,0,0.25203,6.3325,0
419,7.5859,25.2,0,20,161,0.047733,0.38425,104,0.24821,0.28068,6.4334,0,0.28415,3.8707,0
1233,9.8215,28.725,0,400,668,0.32441,0.54177,451,0.36577,0.18679,3.8595,0,0.20607,4.5394,0
513,14.661,22.338,0,99,61,0.19298,0.11891,40,0.077973,0.19003,2.8695,0,0.20053,1.982,0
1078,2.1092,368.49,0,1,921,0.00092764,0.85436,633,0.5872,0.30954,183.63,0,0.30926,182.67,0
251,4.6155,15.111,0,0,142,0,0.56574,114,0.45418,0.14244,2.3162,0,0.14383,2.848,0
511,4.9456,17.57,0,0,254,0,0.49706,139,0.27202,0.16621,1.6424,0,0.1695,3.1019,0
927,15.135,23.901,0,234,97,0.25243,0.10464,55,0.059331,0.20341,2.3025,0,0.21513,2.929,0
233,5.7203,13.63,0,0,78,0,0.33476,54,0.23176,0.20207,1.8936,0,0.22987,2.0376,0
403,7.6832,18.222,0,0,139,0,0.34491,100,0.24814,0.21901,1.975,0,0.24607,5.68,0
624,1.8505,15.659,0,0,533,0,0.85417,388,0.62179,0.14093,2.4755,0,0.14806,2.796,0
248,14.836,24.237,0,92,35,0.37097,0.14113,25,0.10081,0.27333,2.1696,0,0.30717,16.362,0
933,16.402,27.331,0,397,93,0.42551,0.099678,48,0.051447,0.26354,3.0672,0,0.27558,5.1602,0
1436,3.251,23.971,0,85,1117,0.059192,0.77786,911,0.6344,0.15011,2.6525,0,0.1501,4.7253,0
698,18.129,28.619,0,408,97,0.58453,0.13897,62,0.088825,0.26533,4.8758,0,0.29378,4.2188,0
712,6.1809,25.196,0,1,340,0.0014045,0.47753,248,0.34831,0.19871,6.3826,0,0.20604,6.3909,0
257,9.3234,27.459,0,25,96,0.097276,0.37354,52,0.20233,0.37316,2.999,0,0.38106,4.0523,0
630,11.51,30.679,0,180,183,0.28571,0.29048,109,0.17302,0.2119,13.528,0,0.23459,10.508,0
226,2.078,13.746,0,0,182,0,0.80531,134,0.59292,0.18541,2.3402,0,0.18541,3.9172,0
1095,12.757,19.82,0,0,132,0,0.12055,69,0.063014,0.20199,1.7489,0,0.20252,2.6418,0
880,0.8096,14.5,0,0,822,0,0.93409,677,0.76932,0.10958,2.3377,0,0.10953,2.5476,0
203,4.3566,19.193,0,0,129,0,0.63547,101,0.49754,0.20848,7.2525,0,0.22502,6.861,0
1275,15.455,35.818,0,367,182,0.28784,0.14275,83,0.065098,0.28348,6.757,0,0.28391,5.4925,0
1270,8.1571,32.598,0,66,624,0.051969,0.49134,493,0.38819,0.18692,10.48,0,0.19898,7.6057,0
570,15.926,25.518,0,211,88,0.37018,0.15439,59,0.10351,0.22174,2.2795,0,0.24444,2.9557,0
176,4.4458,10.104,0,0,84,0,0.47727,48,0.27273,0.24157,1.9218,0,0.24129,1.8484,0
1445,9.9631,35.351,0,205,502,0.14187,0.3474,195,0.13495,0.31359,4.1454,0,0.31511,4.8691,0
293,7.4801,16.012,0,0,122,0,0.41638,83,0.28328,0.14819,1.2305,0,0.18063,2.1842,0
569,4.6903,18.986,0,0,344,0,0.60457,217,0.38137,0.22517,2.4151,0,0.22428,3.5059,0
917,15.718,29.316,0,361,189,0.39368,0.20611,63,0.068702,0.24016,6.5011,0,0.25695,8.8987,0
1434,6.6665,17.4,0,0,566,0,0.3947,355,0.24756,0.2337,3.1643,0,0.23651,2.8758,0
586,17.109,26.321,0,261,61,0.44539,0.1041,40,0.068259,0.2072,3.3741,0,0.24588,3.981,0
258,4.8057,13.28,0,0,118,0,0.45736,67,0.25969,0.1941,1.8449,0,0.19436,2.116,0
1115,12.93,28.086,0,496,428,0.44484,0.38386,335,0.30045,0.15005,1.9229,0,0.16279,5.7957,0
1025,13.29,24.113,0,199,250,0.19415,0.2439,199,0.19415,0.21954,2.8193,0,0.22026,3.2755,0
1102,5.1587,32.201,0,2,595,0.0018149,0.53993,283,0.25681,0.21977,11.483,0,0.23267,9.7947,0
1135,10.424,25.005,0,116,167,0.1022,0.14714,76,0.06696,0.20325,3.6861,0,0.20343,2.6144,0
571,15.988,25.119,0,219,70,0.38354,0.12259,29,0.050788,0.29692,2.931,0,0.31642,4.5607,0
1255,14.367,29.095,0,434,234,0.34582,0.18645,85,0.067729,0.29073,2.3934,0,0.29225,4.6431,0
452,7.7727,27.858,0,44,170,0.097345,0.37611,111,0.24558,0.28408,7.6298,0,0.30061,9.0938,0
1027,13.629,32.844,0,405,369,0.39435,0.3593,287,0.27945,0.22386,2.7973,0,0.22424,6.302,0
214,0.28112,1.4318,0,0,214,0,1,175,0.81776,0.070568,0.63246,0,0.081127,1.4318,0
