time,avg_speed,max_speed,min_speed,time_fast,time_slow,percent_fast,percent_slow,stops,percent_stop,avg_acc,max_acc,min_acc,avg_dec,max_dec,min_dec
978,5.3337,16.693,0,0,482,0,0.49284,376,0.38446,0.20209,2.1569,0,0.20209,2.3262,0
240,11.964,32.315,0,44,72,0.18333,0.3,49,0.20417,0.31051,13.778,0,0.3091,10.108,0
1107,14.016,24.978,0,171,87,0.15447,0.078591,59,0.053297,0.1635,3.3222,0,0.17466,3.0399,0
345,2.165,15.827,0,0,290,0,0.84058,163,0.47246,0.15575,1.4936,0,0.15925,2.4832,0
953,13.318,21.112,0,29,78,0.03043,0.081847,54,0.056663,0.17878,2.5502,0,0.18573,3.6415,0
1672,12.559,24.603,0,101,201,0.060407,0.12022,164,0.098086,0.16224,2.6384,0,0.16437,2.6015,0
262,12.701,26.692,0,79,80,0.30153,0.30534,61,0.23282,0.1426,2.0605,0,0.20561,2.2628,0
248,11.444,25.805,0,78,104,0.31452,0.41935,67,0.27016,0.18951,8.7363,0,0.19399,5.3782,0
228,13.586,24.775,0,80,60,0.35088,0.26316,39,0.17105,0.12551,1.1782,0,0.19988,2.2183,0
1244,11.633,40.784,0,1,108,0.00080386,0.086817,61,0.049035,0.16671,15.771,0,0.17017,14.792,0
568,11.434,21.745,0,7,97,0.012324,0.17077,72,0.12676,0.15122,1.482,0,0.16338,1.6243,0
1764,11.892,21.357,0,36,171,0.020408,0.096939,93,0.052721,0.15897,2.4059,0,0.16147,2.8847,0
1051,12.176,24.688,0,85,138,0.080875,0.1313,93,0.088487,0.19946,9.3518,0,0.20382,10.294,0
1539,6.7833,56.621,0,46,756,0.02989,0.49123,503,0.32684,0.18097,21.313,0,0.18641,22.177,0
207,13.561,26.962,0,75,62,0.36232,0.29952,51,0.24638,0.12931,1.3341,0,0.15996,1.6839,0
449,9.5126,19.94,0,0,71,0,0.15813,56,0.12472,0.12933,1.5204,0,0.16463,2.2898,0
493,0.053818,0.7,0,0,493,0,1,478,0.96957,0.020875,0.30414,0,0.020875,0.35,0
805,4.248,466.97,0,4,454,0.0049689,0.56398,302,0.37516,0.485,230.01,0,0.48618,223.47,0
1785,11.463,26.878,0,202,441,0.11317,0.24706,109,0.061064,0.17057,2.8232,0,0.17126,2.6129,0
1035,11.413,19,0,0,121,0,0.11691,71,0.068599,0.18683,2.7085,0,0.18922,2.4244,0
1529,13.517,25.988,0,181,120,0.11838,0.078483,78,0.051014,0.17298,8.2505,0,0.1817,7.5736,0
1082,10.301,17.76,0,0,93,0,0.085952,56,0.051756,0.14752,1.4754,0,0.15319,2.5406,0
192,3.2095,12.808,0,0,139,0,0.72396,46,0.23958,0.24699,2.8387,0,0.266,2.2492,0
1512,13.793,31.205,0,176,107,0.1164,0.070767,71,0.046958,0.166,8.3605,0,0.17347,6.8779,0
708,13.222,24.439,0,68,81,0.096045,0.11441,49,0.069209,0.25724,2.3346,0,0.26181,3.6394,0
496,9.3696,19.32,0,0,75,0,0.15121,51,0.10282,0.17578,6.1918,0,0.18514,5.8965,0
1099,3.3403,14.841,0,0,697,0,0.63421,455,0.41401,0.14402,2.014,0,0.14402,2.5598,0
751,8.8921,18.114,0,0,250,0,0.33289,177,0.23569,0.15963,1.6588,0,0.16127,2.5562,0
1315,10.964,22.917,0,31,172,0.023574,0.1308,117,0.088973,0.15926,1.7558,0,0.16679,2.6655,0
431,7.0588,19.562,0,0,229,0,0.53132,154,0.35731,0.16648,2.5117,0,0.19351,2.4137,0
1470,9.5671,18.668,0,0,175,0,0.11905,75,0.05102,0.14005,2.4041,0,0.14139,2.1739,0
772,10.575,20.889,0,12,147,0.015544,0.19041,114,0.14767,0.17869,1.7585,0,0.18457,2.1208,0
230,12.48,25.67,0,83,80,0.36087,0.34783,56,0.24348,0.12355,1.5303,0,0.18275,1.9151,0
493,10.955,65.107,0,1,72,0.0020284,0.14604,52,0.10548,0.1821,24.615,0,0.21334,24.774,0
349,9.952,47.403,0,2,93,0.0057307,0.26648,52,0.149,0.29795,16.08,0,0.32039,17.045,0
553,13.255,26.185,0,124,84,0.22423,0.1519,57,0.10307,0.15051,2.8298,0,0.17102,2.5269,0
655,12.433,20.316,0,2,65,0.0030534,0.099237,52,0.079389,0.18449,3.4578,0,0.19708,2.8367,0
370,7.1447,16.138,0,0,152,0,0.41081,97,0.26216,0.13762,1.567,0,0.15349,2.4038,0
1471,13.078,25.881,0,128,98,0.087016,0.066621,68,0.046227,0.14981,3.7558,0,0.1642,2.4822,0
254,12.494,28.116,0,77,93,0.30315,0.36614,66,0.25984,0.1747,1.7039,0,0.23897,4.3846,0
1304,10.781,20.762,0,32,297,0.02454,0.22776,208,0.15951,0.17705,4.7759,0,0.18195,4.1166,0
331,14.222,27.379,0,100,67,0.30211,0.20242,55,0.16616,0.24463,6.9358,0,0.28405,6.6234,0
1777,12.032,51.921,0,32,203,0.018008,0.11424,96,0.054024,0.20065,24.456,0,0.2018,13.723,0
1550,13.498,24.274,0,240,104,0.15484,0.067097,72,0.046452,0.15913,2.1991,0,0.16299,4.2879,0
440,10.756,21.537,0,7,76,0.015909,0.17273,54,0.12273,0.2664,8.412,0,0.26884,6.4262,0
535,11.767,22.295,0,45,85,0.084112,0.15888,66,0.12336,0.13259,2.7857,0,0.17205,2.8164,0
1063,0.040864,0.64031,0,0,1063,0,1,1048,0.98589,0.017159,0.32016,0,0.017159,0.32016,0
1046,12.246,19.263,0,0,105,0,0.10038,63,0.060229,0.14082,2.6745,0,0.1408,2.147,0
804,5.8493,21.943,0,47,470,0.058458,0.58458,295,0.36692,0.15615,3.6962,0,0.15751,3.463,0
1597,13.043,23.754,0,518,419,0.32436,0.26237,329,0.20601,0.14095,2.2714,0,0.14095,3.7105,0
888,0.10317,2.9069,0,0,888,0,1,842,0.9482,0.024171,1.0555,0,0.024171,0.6,0
1600,12.754,23.162,0,170,72,0.10625,0.045,58,0.03625,0.14159,4.3849,0,0.15163,3.1558,0
1077,11.67,20.934,0,11,90,0.010214,0.083565,58,0.053853,0.12229,1.6442,0,0.12229,2.3677,0
1295,10.038,21.801,0,12,255,0.0092664,0.19691,158,0.12201,0.12654,1.5675,0,0.12735,3.0033,0
1681,7.6307,20.999,0,97,856,0.057704,0.50922,778,0.46282,0.11241,2.818,0,0.115,2.2994,0
473,8.4605,15.216,0,0,90,0,0.19027,54,0.11416,0.15102,3.2216,0,0.16214,2.3079,0
1680,12.255,23.989,0,101,157,0.060119,0.093452,81,0.048214,0.1473,2.7932,0,0.15643,3.5724,0
552,8.4275,18.879,0,0,118,0,0.21377,53,0.096014,0.16714,1.5665,0,0.1712,3.1372,0
1646,12.434,41.529,0,175,209,0.10632,0.12697,88,0.053463,0.1535,15.525,0,0.16282,15.585,0
278,8.2184,32.824,0,1,93,0.0035971,0.33453,44,0.15827,0.27873,11.097,0,0.29255,10.154,0
639,8.0065,21.225,0,9,271,0.014085,0.4241,140,0.21909,0.2132,3.2872,0,0.2132,3.7629,0
207,13.44,26.369,0,80,69,0.38647,0.33333,21,0.10145,0.13263,1.0872,0,0.18912,2.3083,0
421,12.701,21.302,0,59,89,0.14014,0.2114,59,0.14014,0.16723,2.6441,0,0.195,1.7261,0
674,11.71,19.664,0,0,103,0,0.15282,61,0.090504,0.18131,3.3562,0,0.20596,3.5153,0
502,9.5899,18.595,0,0,68,0,0.13546,51,0.10159,0.14783,1.5848,0,0.17891,3.1462,0
1664,12.295,21.103,0,34,98,0.020433,0.058894,61,0.036659,0.13575,1.7489,0,0.14696,2.5041,0
1551,13.313,24.191,0,252,158,0.16248,0.10187,93,0.059961,0.16044,3.0415,0,0.16526,2.9318,0
210,7.557,15.728,0,0,77,0,0.36667,49,0.23333,0.17527,1.7187,0,0.18527,2.2416,0
685,11.557,19.204,0,0,69,0,0.10073,49,0.071533,0.14789,1.9784,0,0.17173,2.5134,0
846,7.8727,17.322,0,0,251,0,0.29669,163,0.19267,0.17334,2.2929,0,0.17318,2.9093,0
497,9.8384,34.671,0,14,87,0.028169,0.17505,56,0.11268,0.21815,7.828,0,0.24972,8.5732,0
253,11.408,24.723,0,79,93,0.31225,0.36759,66,0.26087,0.15018,1.5485,0,0.21328,2.2639,0
661,11.069,22.072,0,27,140,0.040847,0.2118,77,0.11649,0.26992,2.7006,0,0.28197,3.2945,0
621,3.2578,12.869,0,0,411,0,0.66184,274,0.44122,0.13758,1.5459,0,0.13864,2.2235,0
265,12.605,26.264,0,88,86,0.33208,0.32453,32,0.12075,0.2247,3.908,0,0.24354,2.9015,0
1562,13.47,25.687,0,247,122,0.15813,0.078105,82,0.052497,0.15195,1.9524,0,0.15233,2.695,0
1574,13.352,26.615,0,266,129,0.169,0.081957,77,0.04892,0.1422,1.5443,0,0.14392,2.2624,0
1598,9.9472,25.567,0,27,455,0.016896,0.28473,336,0.21026,0.16871,4.0751,0,0.17065,2.772,0
876,6.7499,24.346,0,78,498,0.089041,0.56849,464,0.52968,0.12176,3.8494,0,0.12236,3.4293,0
597,8.1732,20.392,0,3,232,0.0050251,0.38861,203,0.34003,0.12286,2.0232,0,0.13956,3.18,0
1104,9.596,21.503,0,20,291,0.018116,0.26359,219,0.19837,0.16077,2.5777,0,0.17519,2.2798,0
603,8.717,17.749,0,0,132,0,0.21891,91,0.15091,0.14793,1.836,0,0.1524,2.4835,0
1612,12.752,25.175,0,217,144,0.13462,0.08933,83,0.051489,0.16372,1.9637,0,0.17269,3.5487,0
611,10.116,19.054,0,0,123,0,0.20131,64,0.10475,0.14806,2.84,0,0.16006,2.36,0
584,14.226,22.93,0,243,104,0.4161,0.17808,71,0.12158,0.12486,3.0089,0,0.12459,3.1442,0
1708,12.267,70.118,0,25,133,0.014637,0.077869,87,0.050937,0.16436,26.436,0,0.1671,26.915,0
155,0.038829,0.60828,0,0,155,0,1,153,0.9871,0.017668,0.30414,0,0.017668,0.30414,0
650,13.687,23.736,0,253,133,0.38923,0.20462,81,0.12462,0.13575,2.2863,0,0.13596,2.7378,0
1101,13.104,22.246,0,64,86,0.058129,0.078111,61,0.055404,0.17317,2.2189,0,0.17722,2.8562,0
1573,13.337,25.234,0,91,111,0.057851,0.070566,66,0.041958,0.15634,5.3953,0,0.15916,4.2262,0
310,0.063717,0.63246,0,0,310,0,1,299,0.96452,0.026392,0.31623,0,0.026915,0.31623,0
1752,12.009,25.597,0,139,261,0.079338,0.14897,164,0.093607,0.161,2.3798,0,0.16124,3.3548,0
296,11.812,26.388,0,81,107,0.27365,0.36149,73,0.24662,0.20556,2.0187,0,0.20412,2.357,0
1777,11.681,22.911,0,29,207,0.01632,0.11649,119,0.066967,0.15918,2.6996,0,0.16897,4.5349,0
218,2.051,12.394,0,0,180,0,0.82569,94,0.43119,0.11351,2.3277,0,0.1149,1.434,0
346,10.242,25.713,0,86,148,0.24855,0.42775,107,0.30925,0.17379,2.2486,0,0.17749,2.3631,0
1647,12.681,24.284,0,185,180,0.11233,0.10929,83,0.050395,0.21105,3.0562,0,0.21588,4.0116,0
280,9.5084,18.36,0,0,67,0,0.23929,55,0.19643,0.16757,1.4705,0,0.20605,3.656,0
421,11.587,23.256,0,108,154,0.25653,0.3658,114,0.27078,0.16766,2.5807,0,0.2105,3.2352,0
243,0.1953,2.0518,0,0,243,0,1,202,0.83128,0.036589,0.52342,0,0.040872,0.74323,0
1741,12.063,27.349,0,349,445,0.20046,0.2556,239,0.13728,0.1871,2.5482,0,0.19017,4.4686,0
232,13.314,24.984,0,80,67,0.34483,0.28879,24,0.10345,0.14603,1.9232,0,0.22342,3.5467,0
684,13.775,22.704,0,125,68,0.18275,0.099415,51,0.074561,0.1972,1.6299,0,0.20436,2.4568,0
220,6.2292,16.378,0,0,87,0,0.39545,68,0.30909,0.23073,2.8403,0,0.29566,2.4842,0
342,0.21918,1.2806,0,0,342,0,1,278,0.81287,0.046003,0.55902,0,0.047377,0.55902,0
512,10.677,19.161,0,0,105,0,0.20508,70,0.13672,0.18108,3.0255,0,0.20222,2.9141,0
1645,12.782,26.47,0,184,141,0.11185,0.085714,101,0.061398,0.16304,3.0647,0,0.163,3.5885,0
297,11.466,34.428,0,61,89,0.20539,0.29966,64,0.21549,0.22821,9.1636,0,0.23039,7.884,0
1707,6.9727,24.889,0,262,999,0.15349,0.58524,783,0.4587,0.1234,2.9094,0,0.12343,3.4179,0
1574,13.299,26.012,0,220,139,0.13977,0.08831,100,0.063532,0.16764,2.2035,0,0.17111,3.0857,0
830,11.823,20.008,0,1,73,0.0012048,0.087952,46,0.055422,0.15923,1.6988,0,0.17812,4.4393,0
1592,13.142,25.267,0,180,102,0.11307,0.06407,67,0.042085,0.15366,4.3916,0,0.15749,3.1341,0
424,10.241,19.102,0,0,65,0,0.1533,50,0.11792,0.1276,1.547,0,0.15803,3.1024,0
1160,9.9557,30.067,0,157,391,0.13534,0.33707,264,0.22759,0.21872,1.9649,0,0.21872,2.6004,0
449,10.184,20.787,0,4,102,0.0089087,0.22717,72,0.16036,0.2223,2.7384,0,0.24154,4.5317,0
640,12.647,20.241,0,2,61,0.003125,0.095312,43,0.067187,0.16217,2.2876,0,0.18315,3.1389,0
311,10.814,21.29,0,6,74,0.019293,0.23794,56,0.18006,0.1853,1.8239,0,0.20645,2.862,0
268,12.715,25.726,0,80,77,0.29851,0.28731,50,0.18657,0.19798,2.1797,0,0.20791,2.547,0
756,13.429,22.614,0,113,76,0.14947,0.10053,46,0.060847,0.19046,5.8034,0,0.20616,2.9969,0
1074,11.801,31.271,0,2,101,0.0018622,0.094041,66,0.061453,0.19652,9.894,0,0.20393,12.587,0
1075,10.294,18.83,0,0,177,0,0.16465,136,0.12651,0.15538,1.7855,0,0.16444,3.2691,0
249,12.829,26.615,0,80,83,0.32129,0.33333,51,0.20482,0.19279,2.5656,0,0.25644,2.6341,0
490,7.6556,15.729,0,0,145,0,0.29592,88,0.17959,0.20452,2.0733,0,0.21774,2.2857,0
1563,13.465,27.344,0,296,143,0.18938,0.091491,86,0.055022,0.17981,3.0004,0,0.17978,3.8433,0
276,0.11403,1.0198,0,0,276,0,1,255,0.92391,0.034464,0.42434,0,0.03472,0.47434,0
190,0.12046,0.64031,0,0,190,0,1,180,0.94737,0.033152,0.32016,0,0.033152,0.25,0
376,9.4358,27.171,0,86,186,0.22872,0.49468,107,0.28457,0.1899,2.2042,0,0.19012,4.0788,0
1275,11.616,22.091,0,22,170,0.017255,0.13333,92,0.072157,0.18688,3.6689,0,0.18898,3.4266,0
269,12.299,25.035,0,85,88,0.31599,0.32714,60,0.22305,0.14408,1.3495,0,0.20271,2.2006,0
256,13.2,38.115,0,77,64,0.30078,0.25,39,0.15234,0.23185,10.319,0,0.24374,10.518,0
1029,12.091,21.848,0,102,205,0.099125,0.19922,135,0.1312,0.20995,2.3901,0,0.22974,3.2898,0
432,10.198,20.875,0,15,66,0.034722,0.15278,49,0.11343,0.1351,1.3141,0,0.17507,2.7791,0
1275,4.6672,21.459,0,29,879,0.022745,0.68941,785,0.61569,0.080307,1.6146,0,0.080425,1.6532,0
963,13.336,27.416,0,22,115,0.022845,0.11942,58,0.060228,0.20953,12.361,0,0.21627,12.917,0
1618,12.987,26.383,0,140,136,0.086527,0.084054,78,0.048208,0.15543,3.3044,0,0.15536,2.6797,0
1441,9.9087,27.405,0,49,390,0.034004,0.27065,259,0.17974,0.16035,6.8652,0,0.17342,7.1288,0
628,7.1549,17.61,0,0,145,0,0.23089,84,0.13376,0.13644,1.7035,0,0.15008,2.939,0
1443,14.275,24.323,0,154,111,0.10672,0.076923,77,0.053361,0.16325,3.8845,0,0.16945,2.8315,0
744,6.5618,16.261,0,0,299,0,0.40188,192,0.25806,0.23606,2.7168,0,0.25307,2.8541,0
230,13.05,24.418,0,78,65,0.33913,0.28261,45,0.19565,0.11585,1.0409,0,0.18738,2.5203,0
877,9.9216,18.83,0,0,146,0,0.16648,85,0.096921,0.19024,2.1591,0,0.20298,2.8701,0
249,12.39,26.847,0,79,88,0.31727,0.35341,58,0.23293,0.16194,1.5761,0,0.22145,2.363,0
1738,13.215,26.184,0,338,157,0.19448,0.090334,74,0.042578,0.1433,6.1226,0,0.15222,5.8699,0
1503,13.685,22.651,0,104,110,0.069195,0.073187,77,0.051231,0.15213,3.3504,0,0.15206,2.9046,0
1182,11.23,20.985,0,28,163,0.023689,0.1379,84,0.071066,0.14013,1.7376,0,0.14021,3.7072,0
684,10.415,22.884,0,30,163,0.04386,0.2383,94,0.13743,0.22036,2.4635,0,0.22767,3.989,0
1186,12.092,21.949,0,31,125,0.026138,0.1054,82,0.06914,0.17209,2.6265,0,0.18264,3.7051,0
170,10.804,21.005,0,32,63,0.18824,0.37059,48,0.28235,0.10866,1.2162,0,0.17523,2.07,0
814,10.189,18.851,0,0,174,0,0.21376,125,0.15356,0.15238,3.9165,0,0.1533,2.7936,0
1114,11.678,43.834,0,51,148,0.045781,0.13285,83,0.074506,0.19835,14.982,0,0.20191,14.335,0
1371,6.4899,18.157,0,0,573,0,0.41794,375,0.27352,0.24255,4.2116,0,0.24636,4.214,0
805,10.27,18.253,0,0,161,0,0.2,102,0.12671,0.17814,1.8059,0,0.17814,2.3206,0
1607,4.2656,22.309,0,24,1044,0.014935,0.64966,970,0.60361,0.10165,2.357,0,0.10165,3.7191,0
241,13.51,25.67,0,79,63,0.3278,0.26141,46,0.19087,0.13675,1.3601,0,0.19557,2.1485,0
275,12.795,27.388,0,76,87,0.27636,0.31636,47,0.17091,0.1995,1.6164,0,0.20722,3.7843,0
1635,12.847,26.267,0,219,157,0.13394,0.096024,70,0.042813,0.15087,2.6113,0,0.15239,2.6925,0
